Tensile strain (Strain 1) : Primary source		Strain 1				
						
Results Table 1						
	Tensile strain (Strain 1) gauge length	Strain 1 gauge length	Time at removal			
	(mm)	(mm)	(s)			
1	50.00	50.00	54.05					
2	50.00	50.00	54.05			
3	50.00	50.00	54.03			
						
Results Table 2						
						
						
1	Time	Displacement	Force	Tensile strain (Strain 1)	Tensile displacement	Strain 1
	(s)	(mm)	(kN)	(%)	(mm)	(%)
	25.7400	2.1425	7.7258	1.4364	0.7182	1.4364
	25.7600	2.1445	7.7269	1.4384	0.7192	1.4384
	25.7800	2.1461	7.7286	1.4404	0.7202	1.4404
	25.8000	2.1477	7.7288	1.4424	0.7212	1.4424
	25.8200	2.1493	7.7284	1.4443	0.7222	1.4443
	25.8400	2.1508	7.7281	1.4462	0.7231	1.4462
	25.8600	2.1525	7.7278	1.4481	0.7240	1.4481
	25.8800	2.1542	7.7281	1.4500	0.7250	1.4500
	25.9000	2.1559	7.7288	1.4519	0.7260	1.4519
	25.9200	2.1577	7.7296	1.4539	0.7269	1.4539
	25.9400	2.1594	7.7309	1.4559	0.7280	1.4559
	25.9600	2.1609	7.7311	1.4579	0.7289	1.4579
	25.9800	2.1625	7.7303	1.4598	0.7299	1.4598
	26.0000	2.1642	7.7302	1.4617	0.7308	1.4617
	26.0200	2.1659	7.7306	1.4636	0.7318	1.4636
	26.0400	2.1677	7.7315	1.4656	0.7328	1.4656
	26.0600	2.1693	7.7322	1.4675	0.7338	1.4675
	26.0800	2.1709	7.7323	1.4695	0.7347	1.4695
	26.1000	2.1727	7.7327	1.4714	0.7357	1.4714
	26.1200	2.1743	7.7333	1.4734	0.7367	1.4734
	26.1400	2.1759	7.7331	1.4754	0.7377	1.4754
	26.1600	2.1777	7.7332	1.4773	0.7386	1.4773
	26.1800	2.1794	7.7338	1.4792	0.7396	1.4792
	26.2000	2.1811	7.7343	1.4812	0.7406	1.4812
	26.2200	2.1827	7.7348	1.4832	0.7416	1.4832
	26.2400	2.1842	7.7345	1.4851	0.7426	1.4851
	26.2600	2.1861	7.7345	1.4870	0.7435	1.4870
	26.2800	2.1878	7.7357	1.4890	0.7445	1.4890
	26.3000	2.1894	7.7363	1.4910	0.7455	1.4910
	26.3200	2.1911	7.7363	1.4930	0.7465	1.4930
	26.3400	2.1927	7.7364	1.4949	0.7475	1.4949
	26.3600	2.1943	7.7361	1.4969	0.7484	1.4969
	26.3800	2.1959	7.7358	1.4988	0.7494	1.4988
	26.4000	2.1974	7.7356	1.5006	0.7503	1.5006
	26.4200	2.1992	7.7354	1.5025	0.7512	1.5025
	26.4400	2.2010	7.7365	1.5045	0.7522	1.5045
	26.4600	2.2026	7.7380	1.5065	0.7532	1.5065
	26.4800	2.2043	7.7382	1.5084	0.7542	1.5084
	26.5000	2.2059	7.7381	1.5103	0.7552	1.5103
	26.5200	2.2075	7.7382	1.5122	0.7561	1.5122
	26.5400	2.2092	7.7383	1.5141	0.7571	1.5141
	26.5600	2.2109	7.7387	1.5161	0.7581	1.5161
	26.5800	2.2126	7.7391	1.5181	0.7590	1.5181
	26.6000	2.2144	7.7399	1.5200	0.7600	1.5200
	26.6200	2.2160	7.7412	1.5221	0.7610	1.5221
	26.6400	2.2176	7.7412	1.5240	0.7620	1.5240
	26.6600	2.2193	7.7407	1.5259	0.7630	1.5259
	26.6800	2.2209	7.7406	1.5278	0.7639	1.5278
	26.7000	2.2225	7.7406	1.5298	0.7649	1.5298
	26.7200	2.2242	7.7409	1.5317	0.7658	1.5317
	26.7400	2.2258	7.7412	1.5336	0.7668	1.5336
	26.7600	2.2275	7.7413	1.5355	0.7678	1.5355
	26.7800	2.2293	7.7422	1.5375	0.7687	1.5375
	26.8000	2.2309	7.7431	1.5395	0.7698	1.5395
	26.8200	2.2326	7.7433	1.5415	0.7707	1.5415
	26.8400	2.2343	7.7437	1.5434	0.7717	1.5434
	26.8600	2.2359	7.7437	1.5453	0.7727	1.5453
	26.8800	2.2376	7.7437	1.5473	0.7736	1.5473
	26.9000	2.2391	7.7437	1.5492	0.7746	1.5492
	26.9200	2.2407	7.7435	1.5511	0.7755	1.5511
	26.9400	2.2426	7.7437	1.5530	0.7765	1.5530
	26.9600	2.2443	7.7452	1.5550	0.7775	1.5550
	26.9800	2.2459	7.7460	1.5570	0.7785	1.5570
	27.0000	2.2476	7.7461	1.5589	0.7795	1.5589
	27.0200	2.2492	7.7460	1.5609	0.7804	1.5609
	27.0400	2.2508	7.7458	1.5628	0.7814	1.5628
	27.0600	2.2524	7.7458	1.5647	0.7823	1.5647
	27.0800	2.2541	7.7458	1.5666	0.7833	1.5666
	27.1000	2.2560	7.7463	1.5685	0.7843	1.5685
	27.1200	2.2578	7.7480	1.5706	0.7853	1.5706
	27.1400	2.2593	7.7492	1.5727	0.7863	1.5727
	27.1600	2.2610	7.7490	1.5746	0.7873	1.5746
	27.1800	2.2626	7.7486	1.5765	0.7883	1.5765
	27.2000	2.2642	7.7482	1.5784	0.7892	1.5784
	27.2200	2.2660	7.7483	1.5803	0.7901	1.5803
	27.2400	2.2677	7.7491	1.5823	0.7911	1.5823
	27.2600	2.2695	7.7497	1.5843	0.7921	1.5843
	27.2800	2.2713	7.7509	1.5864	0.7932	1.5864
	27.3000	2.2728	7.7518	1.5884	0.7942	1.5884
	27.3200	2.2744	7.7511	1.5903	0.7951	1.5903
	27.3400	2.2760	7.7504	1.5922	0.7961	1.5922
	27.3600	2.2776	7.7502	1.5941	0.7970	1.5941
	27.3800	2.2793	7.7503	1.5960	0.7980	1.5960
	27.4000	2.2810	7.7509	1.5979	0.7990	1.5979
	27.4200	2.2825	7.7510	1.5999	0.7999	1.5999
	27.4400	2.2842	7.7508	1.6017	0.8009	1.6017
	27.4600	2.2859	7.7513	1.6037	0.8018	1.6037
	27.4800	2.2875	7.7516	1.6056	0.8028	1.6056
	27.5000	2.2892	7.7516	1.6075	0.8038	1.6075
	27.5200	2.2909	7.7522	1.6095	0.8047	1.6095
	27.5400	2.2926	7.7530	1.6114	0.8057	1.6114
	27.5600	2.2943	7.7537	1.6134	0.8067	1.6134
	27.5800	2.2958	7.7540	1.6153	0.8077	1.6153
	27.6000	2.2975	7.7534	1.6172	0.8086	1.6172
	27.6200	2.2994	7.7537	1.6192	0.8096	1.6192
	27.6400	2.3010	7.7550	1.6212	0.8106	1.6212
	27.6600	2.3026	7.7555	1.6232	0.8116	1.6232
	27.6800	2.3043	7.7556	1.6251	0.8125	1.6251
	27.7000	2.3059	7.7554	1.6270	0.8135	1.6270
	27.7200	2.3075	7.7553	1.6289	0.8145	1.6289
	27.7400	2.3091	7.7552	1.6308	0.8154	1.6308
	27.7600	2.3107	7.7550	1.6327	0.8164	1.6327
	27.7800	2.3126	7.7555	1.6346	0.8173	1.6346
	27.8000	2.3143	7.7572	1.6366	0.8183	1.6366
	27.8200	2.3159	7.7581	1.6387	0.8193	1.6387
	27.8400	2.3176	7.7578	1.6406	0.8203	1.6406
	27.8600	2.3192	7.7579	1.6426	0.8213	1.6426
	27.8800	2.3208	7.7576	1.6445	0.8222	1.6445
	27.9000	2.3225	7.7576	1.6464	0.8232	1.6464
	27.9200	2.3242	7.7581	1.6483	0.8242	1.6483
	27.9400	2.3260	7.7585	1.6502	0.8251	1.6502
	27.9600	2.3278	7.7598	1.6523	0.8261	1.6523
	27.9800	2.3293	7.7606	1.6543	0.8272	1.6543
	28.0000	2.3310	7.7604	1.6562	0.8281	1.6562
	28.0200	2.3326	7.7601	1.6581	0.8291	1.6581
	28.0400	2.3343	7.7601	1.6601	0.8300	1.6601
	28.0600	2.3360	7.7603	1.6620	0.8310	1.6620
	28.0800	2.3376	7.7609	1.6640	0.8320	1.6640
	28.1000	2.3392	7.7609	1.6659	0.8330	1.6659
	28.1200	2.3410	7.7611	1.6678	0.8339	1.6678
	28.1400	2.3427	7.7621	1.6698	0.8349	1.6698
	28.1600	2.3443	7.7624	1.6718	0.8359	1.6718
	28.1800	2.3461	7.7625	1.6738	0.8369	1.6738
	28.2000	2.3477	7.7629	1.6757	0.8379	1.6757
	28.2200	2.3493	7.7629	1.6777	0.8388	1.6777
	28.2400	2.3510	7.7630	1.6796	0.8398	1.6796
	28.2600	2.3525	7.7629	1.6815	0.8408	1.6815
	28.2800	2.3544	7.7627	1.6834	0.8417	1.6834
	28.3000	2.3562	7.7640	1.6854	0.8427	1.6854
	28.3200	2.3578	7.7654	1.6875	0.8437	1.6875
	28.3400	2.3595	7.7653	1.6894	0.8447	1.6894
	28.3600	2.3611	7.7651	1.6914	0.8457	1.6914
	28.3800	2.3626	7.7647	1.6933	0.8466	1.6933
	28.4000	2.3642	7.7643	1.6951	0.8476	1.6951
	28.4200	2.3658	7.7642	1.6971	0.8485	1.6971
	28.4400	2.3675	7.7641	1.6989	0.8495	1.6989
	28.4600	2.3694	7.7650	1.7009	0.8504	1.7009
	28.4800	2.3710	7.7666	1.7029	0.8515	1.7029
	28.5000	2.3725	7.7668	1.7049	0.8524	1.7049
	28.5200	2.3742	7.7662	1.7068	0.8534	1.7068
	28.5400	2.3757	7.7660	1.7087	0.8543	1.7087
	28.5600	2.3774	7.7661	1.7106	0.8553	1.7106
	28.5800	2.3792	7.7667	1.7125	0.8562	1.7125
	28.6000	2.3809	7.7677	1.7145	0.8572	1.7145
	28.6200	2.3827	7.7685	1.7165	0.8582	1.7165
	28.6400	2.3844	7.7699	1.7186	0.8593	1.7186
	28.6600	2.3859	7.7701	1.7205	0.8603	1.7205
	28.6800	2.3876	7.7692	1.7224	0.8612	1.7224
	28.7000	2.3892	7.7688	1.7243	0.8621	1.7243
	28.7200	2.3909	7.7690	1.7262	0.8631	1.7262
	28.7400	2.3926	7.7696	1.7282	0.8641	1.7282
	28.7600	2.3942	7.7702	1.7302	0.8651	1.7302
	28.7800	2.3959	7.7702	1.7321	0.8661	1.7321
	28.8000	2.3976	7.7704	1.7341	0.8670	1.7341
	28.8200	2.3992	7.7711	1.7360	0.8680	1.7360
	28.8400	2.4009	7.7711	1.7380	0.8690	1.7380
	28.8600	2.4026	7.7714	1.7399	0.8700	1.7399
	28.8800	2.4043	7.7720	1.7419	0.8709	1.7419
	28.9000	2.4060	7.7724	1.7439	0.8719	1.7439
	28.9200	2.4076	7.7728	1.7458	0.8729	1.7458
	28.9400	2.4091	7.7724	1.7477	0.8739	1.7477
	28.9600	2.4109	7.7720	1.7496	0.8748	1.7496
	28.9800	2.4127	7.7730	1.7516	0.8758	1.7516
	29.0000	2.4143	7.7741	1.7536	0.8768	1.7536
	29.0200	2.4160	7.7743	1.7556	0.8778	1.7556
	29.0400	2.4177	7.7746	1.7576	0.8788	1.7576
	29.0600	2.4193	7.7745	1.7595	0.8798	1.7595
	29.0800	2.4209	7.7744	1.7614	0.8807	1.7614
	29.1000	2.4225	7.7741	1.7634	0.8817	1.7634
	29.1200	2.4242	7.7738	1.7652	0.8826	1.7652
	29.1400	2.4262	7.7750	1.7672	0.8836	1.7672
	29.1600	2.4277	7.7767	1.7693	0.8846	1.7693
	29.1800	2.4294	7.7771	1.7713	0.8857	1.7713
	29.2000	2.4310	7.7769	1.7732	0.8866	1.7732
	29.2200	2.4326	7.7766	1.7752	0.8876	1.7752
	29.2400	2.4343	7.7762	1.7771	0.8885	1.7771
	29.2600	2.4359	7.7764	1.7790	0.8895	1.7790
	29.2800	2.4376	7.7766	1.7810	0.8905	1.7810
	29.3000	2.4395	7.7775	1.7830	0.8915	1.7830
	29.3200	2.4412	7.7790	1.7850	0.8925	1.7850
	29.3400	2.4427	7.7792	1.7870	0.8935	1.7870
	29.3600	2.4444	7.7789	1.7889	0.8945	1.7889
	29.3800	2.4460	7.7787	1.7909	0.8954	1.7909
	29.4000	2.4477	7.7785	1.7928	0.8964	1.7928
	29.4200	2.4493	7.7785	1.7947	0.8974	1.7947
	29.4400	2.4508	7.7785	1.7966	0.8983	1.7966
	29.4600	2.4525	7.7782	1.7985	0.8993	1.7985
	29.4800	2.4543	7.7789	1.8004	0.9002	1.8004
	29.5000	2.4559	7.7799	1.8024	0.9012	1.8024
	29.5200	2.4576	7.7802	1.8043	0.9022	1.8043
	29.5400	2.4593	7.7804	1.8063	0.9032	1.8063
	29.5600	2.4609	7.7807	1.8083	0.9042	1.8083
	29.5800	2.4626	7.7809	1.8102	0.9051	1.8102
	29.6000	2.4641	7.7811	1.8122	0.9061	1.8122
	29.6200	2.4658	7.7809	1.8140	0.9070	1.8140
	29.6400	2.4677	7.7811	1.8160	0.9080	1.8160
	29.6600	2.4694	7.7828	1.8180	0.9090	1.8180
	29.6800	2.4710	7.7835	1.8200	0.9100	1.8200
	29.7000	2.4726	7.7834	1.8220	0.9110	1.8220
	29.7200	2.4742	7.7830	1.8239	0.9120	1.8239
	29.7400	2.4758	7.7827	1.8259	0.9129	1.8259
	29.7600	2.4775	7.7827	1.8278	0.9139	1.8278
	29.7800	2.4791	7.7829	1.8297	0.9149	1.8297
	29.8000	2.4810	7.7833	1.8316	0.9158	1.8316
	29.8200	2.4828	7.7850	1.8336	0.9168	1.8336
	29.8400	2.4843	7.7860	1.8357	0.9178	1.8357
	29.8600	2.4859	7.7856	1.8377	0.9188	1.8377
	29.8800	2.4875	7.7851	1.8395	0.9198	1.8395
	29.9000	2.4891	7.7846	1.8414	0.9207	1.8414
	29.9200	2.4908	7.7845	1.8433	0.9217	1.8433
	29.9400	2.4925	7.7852	1.8452	0.9226	1.8452
	29.9600	2.4943	7.7858	1.8472	0.9236	1.8472
	29.9800	2.4961	7.7870	1.8492	0.9246	1.8492
	30.0000	2.4976	7.7879	1.8513	0.9257	1.8513
	30.0200	2.4992	7.7875	1.8533	0.9266	1.8533
	30.0400	2.5009	7.7870	1.8552	0.9276	1.8552
	30.0600	2.5025	7.7871	1.8571	0.9285	1.8571
	30.0800	2.5043	7.7876	1.8590	0.9295	1.8590
	30.1000	2.5060	7.7885	1.8610	0.9305	1.8610
	30.1200	2.5076	7.7889	1.8630	0.9315	1.8630
	30.1400	2.5093	7.7887	1.8649	0.9325	1.8649
	30.1600	2.5110	7.7893	1.8669	0.9335	1.8669
	30.1800	2.5126	7.7895	1.8689	0.9345	1.8689
	30.2000	2.5144	7.7894	1.8709	0.9354	1.8709
	30.2200	2.5160	7.7899	1.8728	0.9364	1.8728
	30.2400	2.5178	7.7903	1.8748	0.9374	1.8748
	30.2600	2.5194	7.7908	1.8768	0.9384	1.8768
	30.2800	2.5210	7.7909	1.8787	0.9394	1.8787
	30.3000	2.5227	7.7905	1.8806	0.9403	1.8806
	30.3200	2.5246	7.7911	1.8827	0.9413	1.8827
	30.3400	2.5262	7.7923	1.8847	0.9424	1.8847
	30.3600	2.5278	7.7924	1.8867	0.9433	1.8867
	30.3800	2.5295	7.7923	1.8886	0.9443	1.8886
	30.4000	2.5311	7.7921	1.8905	0.9453	1.8905
	30.4200	2.5327	7.7916	1.8924	0.9462	1.8924
	30.4400	2.5342	7.7913	1.8943	0.9471	1.8943
	30.4600	2.5358	7.7909	1.8962	0.9481	1.8962
	30.4800	2.5376	7.7911	1.8981	0.9490	1.8981
	30.5000	2.5393	7.7926	1.9000	0.9500	1.9000
	30.5200	2.5409	7.7934	1.9020	0.9510	1.9020
	30.5400	2.5426	7.7935	1.9040	0.9520	1.9040
	30.5600	2.5442	7.7936	1.9059	0.9530	1.9059
	30.5800	2.5458	7.7935	1.9078	0.9539	1.9078
	30.6000	2.5475	7.7937	1.9098	0.9549	1.9098
	30.6200	2.5492	7.7941	1.9117	0.9558	1.9117
	30.6400	2.5510	7.7946	1.9137	0.9568	1.9137
	30.6600	2.5528	7.7959	1.9157	0.9578	1.9157
	30.6800	2.5543	7.7968	1.9177	0.9589	1.9177
	30.7000	2.5559	7.7963	1.9197	0.9598	1.9197
	30.7200	2.5576	7.7959	1.9216	0.9608	1.9216
	30.7400	2.5592	7.7958	1.9235	0.9617	1.9235
	30.7600	2.5609	7.7958	1.9254	0.9627	1.9254
	30.7800	2.5625	7.7961	1.9273	0.9637	1.9273
	30.8000	2.5641	7.7962	1.9292	0.9646	1.9292
	30.8200	2.5659	7.7965	1.9312	0.9656	1.9312
	30.8400	2.5676	7.7976	1.9331	0.9666	1.9331
	30.8600	2.5692	7.7982	1.9351	0.9676	1.9351
	30.8800	2.5710	7.7984	1.9370	0.9685	1.9370
	30.9000	2.5726	7.7988	1.9391	0.9695	1.9391
	30.9200	2.5743	7.7988	1.9410	0.9705	1.9410
	30.9400	2.5759	7.7988	1.9429	0.9715	1.9429
	30.9600	2.5774	7.7985	1.9449	0.9724	1.9449
	30.9800	2.5792	7.7983	1.9467	0.9734	1.9467
	31.0000	2.5811	7.7996	1.9487	0.9744	1.9487
	31.0200	2.5827	7.8011	1.9508	0.9754	1.9508
	31.0400	2.5844	7.8014	1.9528	0.9764	1.9528
	31.0600	2.5860	7.8014	1.9547	0.9774	1.9547
	31.0800	2.5876	7.8010	1.9567	0.9783	1.9567
	31.1000	2.5892	7.8005	1.9586	0.9793	1.9586
	31.1200	2.5908	7.8003	1.9605	0.9802	1.9605
	31.1400	2.5926	7.8002	1.9624	0.9812	1.9624
	31.1600	2.5945	7.8014	1.9643	0.9822	1.9643
	31.1800	2.5961	7.8031	1.9664	0.9832	1.9664
	31.2000	2.5977	7.8032	1.9684	0.9842	1.9684
	31.2200	2.5993	7.8027	1.9703	0.9852	1.9703
	31.2400	2.6009	7.8021	1.9722	0.9861	1.9722
	31.2600	2.6026	7.8019	1.9741	0.9871	1.9741
	31.2800	2.6043	7.8025	1.9760	0.9880	1.9760
	31.3000	2.6060	7.8033	1.9780	0.9890	1.9780
	31.3200	2.6080	7.8043	1.9800	0.9900	1.9800
	31.3400	2.6096	7.8057	1.9820	0.9910	1.9820
	31.3600	2.6111	7.8056	1.9840	0.9920	1.9840
	31.3800	2.6127	7.8045	1.9859	0.9930	1.9859
	31.4000	2.6143	7.8039	1.9878	0.9939	1.9878
	31.4200	2.6159	7.8036	1.9897	0.9948	1.9897
	31.4400	2.6176	7.8039	1.9916	0.9958	1.9916
	31.4600	2.6192	7.8043	1.9935	0.9968	1.9935
	31.4800	2.6209	7.8043	1.9954	0.9977	1.9954
	31.5000	2.6226	7.8048	1.9973	0.9987	1.9973
	31.5200	2.6242	7.8055	1.9993	0.9996	1.9993
	31.5400	2.6258	7.8054	2.0012	1.0006	2.0012
	31.5600	2.6275	7.8054	2.0031	1.0015	2.0031
	31.5800	2.6292	7.8062	2.0050	1.0025	2.0050
	31.6000	2.6309	7.8070	2.0070	1.0035	2.0070
	31.6200	2.6326	7.8076	2.0090	1.0045	2.0090
	31.6400	2.6341	7.8077	2.0109	1.0055	2.0109
	31.6600	2.6360	7.8076	2.0128	1.0064	2.0128
	31.6800	2.6377	7.8085	2.0148	1.0074	2.0148
	31.7000	2.6393	7.8091	2.0168	1.0084	2.0168
	31.7200	2.6410	7.8091	2.0188	1.0094	2.0188
	31.7400	2.6426	7.8092	2.0207	1.0103	2.0207
	31.7600	2.6442	7.8090	2.0226	1.0113	2.0226
	31.7800	2.6459	7.8089	2.0245	1.0122	2.0245
	31.8000	2.6475	7.8091	2.0264	1.0132	2.0264
	31.8200	2.6492	7.8091	2.0283	1.0142	2.0283
	31.8400	2.6511	7.8101	2.0303	1.0151	2.0303
	31.8600	2.6526	7.8113	2.0323	1.0162	2.0323
	31.8800	2.6543	7.8113	2.0343	1.0171	2.0343
	31.9000	2.6559	7.8111	2.0362	1.0181	2.0362
	31.9200	2.6575	7.8111	2.0381	1.0191	2.0381
	31.9400	2.6592	7.8109	2.0400	1.0200	2.0400
	31.9600	2.6609	7.8112	2.0420	1.0210	2.0420
	31.9800	2.6625	7.8115	2.0439	1.0220	2.0439
	32.0000	2.6644	7.8120	2.0459	1.0229	2.0459
	32.0200	2.6660	7.8132	2.0479	1.0239	2.0479
	32.0400	2.6676	7.8135	2.0498	1.0249	2.0498
	32.0600	2.6693	7.8131	2.0517	1.0259	2.0517
	32.0800	2.6709	7.8132	2.0537	1.0268	2.0537
	32.1000	2.6726	7.8135	2.0556	1.0278	2.0556
	32.1200	2.6743	7.8140	2.0575	1.0288	2.0575
	32.1400	2.6758	7.8141	2.0595	1.0297	2.0595
	32.1600	2.6776	7.8137	2.0614	1.0307	2.0614
	32.1800	2.6794	7.8142	2.0634	1.0317	2.0634
	32.2000	2.6809	7.8152	2.0653	1.0327	2.0653
	32.2200	2.6827	7.8153	2.0673	1.0337	2.0673
	32.2400	2.6844	7.8156	2.0693	1.0346	2.0693
	32.2600	2.6860	7.8159	2.0712	1.0356	2.0712
	32.2800	2.6876	7.8160	2.0732	1.0366	2.0732
	32.3000	2.6892	7.8160	2.0751	1.0376	2.0751
	32.3200	2.6909	7.8157	2.0770	1.0385	2.0770
	32.3400	2.6928	7.8161	2.0789	1.0395	2.0789
	32.3600	2.6945	7.8177	2.0809	1.0405	2.0809
	32.3800	2.6962	7.8185	2.0829	1.0415	2.0829
	32.4000	2.6978	7.8185	2.0850	1.0425	2.0850
	32.4200	2.6993	7.8182	2.0869	1.0434	2.0869
	32.4400	2.7009	7.8174	2.0888	1.0444	2.0888
	32.4600	2.7025	7.8169	2.0906	1.0453	2.0906
	32.4800	2.7041	7.8167	2.0925	1.0462	2.0925
	32.5000	2.7059	7.8168	2.0943	1.0472	2.0943
	32.5200	2.7078	7.8183	2.0963	1.0482	2.0963
	32.5400	2.7093	7.8197	2.0984	1.0492	2.0984
	32.5600	2.7109	7.8198	2.1003	1.0502	2.1003
	32.5800	2.7125	7.8194	2.1023	1.0511	2.1023
	32.6000	2.7141	7.8191	2.1041	1.0521	2.1041
	32.6200	2.7158	7.8190	2.1060	1.0530	2.1060
	32.6400	2.7175	7.8197	2.1080	1.0540	2.1080
	32.6600	2.7193	7.8203	2.1099	1.0550	2.1099
	32.6800	2.7212	7.8215	2.1120	1.0560	2.1120
	32.7000	2.7227	7.8228	2.1140	1.0570	2.1140
	32.7200	2.7242	7.8223	2.1160	1.0580	2.1160
	32.7400	2.7259	7.8214	2.1179	1.0589	2.1179
	32.7600	2.7275	7.8211	2.1197	1.0599	2.1197
	32.7800	2.7292	7.8212	2.1216	1.0608	2.1216
	32.8000	2.7309	7.8219	2.1236	1.0618	2.1236
	32.8200	2.7324	7.8222	2.1255	1.0628	2.1255
	32.8400	2.7342	7.8221	2.1274	1.0637	2.1274
	32.8600	2.7359	7.8228	2.1294	1.0647	2.1294
	32.8800	2.7375	7.8235	2.1314	1.0657	2.1314
	32.9000	2.7392	7.8235	2.1333	1.0666	2.1333
	32.9200	2.7409	7.8239	2.1352	1.0676	2.1352
	32.9400	2.7426	7.8243	2.1372	1.0686	2.1372
	32.9600	2.7443	7.8246	2.1392	1.0696	2.1392
	32.9800	2.7458	7.8248	2.1411	1.0706	2.1411
	33.0000	2.7475	7.8245	2.1430	1.0715	2.1430
	33.0200	2.7494	7.8248	2.1449	1.0725	2.1449
	33.0400	2.7510	7.8259	2.1470	1.0735	2.1470
	33.0600	2.7526	7.8262	2.1489	1.0745	2.1489
	33.0800	2.7543	7.8263	2.1509	1.0754	2.1509
	33.1000	2.7559	7.8264	2.1528	1.0764	2.1528
	33.1200	2.7576	7.8264	2.1548	1.0774	2.1548
	33.1400	2.7592	7.8265	2.1567	1.0784	2.1567
	33.1600	2.7608	7.8263	2.1586	1.0793	2.1586
	33.1800	2.7627	7.8264	2.1605	1.0803	2.1605
	33.2000	2.7644	7.8279	2.1625	1.0813	2.1625
	33.2200	2.7660	7.8286	2.1646	1.0823	2.1646
	33.2400	2.7677	7.8284	2.1665	1.0833	2.1665
	33.2600	2.7693	7.8283	2.1685	1.0842	2.1685
	33.2800	2.7710	7.8283	2.1704	1.0852	2.1704
	33.3000	2.7727	7.8287	2.1723	1.0862	2.1723
	33.3200	2.7744	7.8291	2.1743	1.0871	2.1743
	33.3400	2.7762	7.8294	2.1762	1.0881	2.1762
	33.3600	2.7779	7.8305	2.1783	1.0891	2.1783
	33.3800	2.7794	7.8310	2.1803	1.0901	2.1803
	33.4000	2.7810	7.8302	2.1821	1.0911	2.1821
	33.4200	2.7827	7.8298	2.1840	1.0920	2.1840
	33.4400	2.7843	7.8299	2.1860	1.0930	2.1860
	33.4600	2.7860	7.8300	2.1879	1.0939	2.1879
	33.4800	2.7876	7.8302	2.1899	1.0949	2.1899
	33.5000	2.7891	7.8297	2.1917	1.0959	2.1917
	33.5200	2.7909	7.8296	2.1936	1.0968	2.1936
	33.5400	2.7926	7.8305	2.1956	1.0978	2.1956
	33.5600	2.7942	7.8310	2.1975	1.0988	2.1975
	33.5800	2.7960	7.8314	2.1995	1.0997	2.1995
	33.6000	2.7976	7.8321	2.2014	1.1007	2.2014
	33.6200	2.7993	7.8325	2.2033	1.1017	2.2033
	33.6400	2.8009	7.8326	2.2053	1.1026	2.2053
	33.6600	2.8024	7.8324	2.2072	1.1036	2.2072
	33.6800	2.8042	7.8321	2.2091	1.1045	2.2091
	33.7000	2.8061	7.8331	2.2110	1.1055	2.2110
	33.7200	2.8077	7.8345	2.2131	1.1066	2.2131
	33.7400	2.8093	7.8349	2.2151	1.1075	2.2151
	33.7600	2.8109	7.8350	2.2170	1.1085	2.2170
	33.7800	2.8125	7.8345	2.2189	1.1095	2.2189
	33.8000	2.8141	7.8340	2.2208	1.1104	2.2208
	33.8200	2.8157	7.8338	2.2227	1.1113	2.2227
	33.8400	2.8175	7.8341	2.2246	1.1123	2.2246
	33.8600	2.8194	7.8353	2.2266	1.1133	2.2266
	33.8800	2.8211	7.8371	2.2287	1.1143	2.2287
	33.9000	2.8227	7.8376	2.2307	1.1154	2.2307
	33.9200	2.8243	7.8370	2.2326	1.1163	2.2326
	33.9400	2.8258	7.8363	2.2345	1.1173	2.2345
	33.9600	2.8274	7.8356	2.2364	1.1182	2.2364
	33.9800	2.8292	7.8358	2.2383	1.1191	2.2383
	34.0000	2.8308	7.8364	2.2402	1.1201	2.2402
	34.0200	2.8327	7.8371	2.2422	1.1211	2.2422
	34.0400	2.8344	7.8386	2.2442	1.1221	2.2442
	34.0600	2.8359	7.8390	2.2462	1.1231	2.2462
	34.0800	2.8375	7.8383	2.2481	1.1241	2.2481
	34.1000	2.8392	7.8380	2.2500	1.1250	2.2500
	34.1200	2.8409	7.8382	2.2520	1.1260	2.2520
	34.1400	2.8426	7.8389	2.2539	1.1270	2.2539
	34.1600	2.8443	7.8397	2.2559	1.1280	2.2559
	34.1800	2.8460	7.8399	2.2579	1.1289	2.2579
	34.2000	2.8478	7.8404	2.2598	1.1299	2.2598
	34.2200	2.8493	7.8410	2.2619	1.1309	2.2619
	34.2400	2.8510	7.8406	2.2638	1.1319	2.2638
	34.2600	2.8527	7.8405	2.2657	1.1329	2.2657
	34.2800	2.8543	7.8408	2.2676	1.1338	2.2676
	34.3000	2.8561	7.8412	2.2696	1.1348	2.2696
	34.3200	2.8577	7.8415	2.2716	1.1358	2.2716
	34.3400	2.8593	7.8412	2.2735	1.1368	2.2735
	34.3600	2.8612	7.8414	2.2755	1.1377	2.2755
	34.3800	2.8629	7.8426	2.2774	1.1387	2.2774
	34.4000	2.8644	7.8431	2.2794	1.1397	2.2794
	34.4200	2.8661	7.8430	2.2814	1.1407	2.2814
	34.4400	2.8677	7.8427	2.2833	1.1417	2.2833
	34.4600	2.8693	7.8423	2.2852	1.1426	2.2852
	34.4800	2.8709	7.8420	2.2872	1.1436	2.2872
	34.5000	2.8724	7.8417	2.2890	1.1445	2.2890
	34.5200	2.8742	7.8416	2.2909	1.1454	2.2909
	34.5400	2.8760	7.8427	2.2928	1.1464	2.2928
	34.5600	2.8776	7.8440	2.2948	1.1474	2.2948
	34.5800	2.8792	7.8441	2.2968	1.1484	2.2968
	34.6000	2.8808	7.8439	2.2987	1.1493	2.2987
