X_element,C_wt%,Cr_wt%,N_wt%,Mo_wt%,Fe_wt% (balance),Ms_C,PREN,Strength_proxy_MPa,Service_T_C (info),Ms_ok_(>=200C),Fe_balance_ok_(>80%),Ni_wt%,Mn_wt%,Si_wt%
Mn,0.9,14.0,0.1,,85.0,-11.099999999999994,15.6,425.0498309327472,20,False,True,,0.0,
Mn,0.9,14.0,0.1,,84.5,-26.299999999999983,15.6,442.72750046241094,20,False,True,,0.5,
Mn,0.9,14.0,0.1,,84.0,-41.5,15.6,450.0498309327472,20,False,True,,1.0,
Mn,0.9,14.0,0.1,,83.5,-56.69999999999999,15.6,455.668452717537,20,False,True,,1.5,
Mn,0.9,14.0,0.1,,83.0,-71.89999999999999,15.6,460.4051699920746,20,False,True,,2.0,
Mn,0.9,14.0,0.1,,82.5,-87.1,15.6,464.57830168485197,20,False,True,,2.5,
Mn,0.9,14.0,0.15,,84.95,-11.099999999999994,16.4,437.8425332814499,20,False,True,,0.0,
Mn,0.9,14.0,0.15,,84.45,-26.299999999999983,16.4,455.52020281111356,20,False,True,,0.5,
Mn,0.9,14.0,0.15,,83.95,-41.5,16.4,462.8425332814499,20,False,True,,1.0,
Mn,0.9,14.0,0.15,,83.45,-56.69999999999999,16.4,468.4611550662396,20,False,True,,1.5,
Mn,0.9,14.0,0.15,,82.95,-71.89999999999999,16.4,473.1978723407773,20,False,True,,2.0,
Mn,0.9,14.0,0.15,,82.45,-87.1,16.4,477.37100403355464,20,False,True,,2.5,
Mn,0.9,15.0,0.0,,84.1,-23.19999999999999,15.0,372.72524162988805,20,False,True,,0.0,
Mn,0.9,15.0,0.0,,83.6,-38.39999999999998,15.0,390.40291115955176,20,False,True,,0.5,
Mn,0.9,15.0,0.0,,83.1,-53.599999999999994,15.0,397.72524162988805,20,False,True,,1.0,
Mn,0.9,15.0,0.0,,82.6,-68.79999999999998,15.0,403.3438634146778,20,False,True,,1.5,
Mn,0.9,15.0,0.0,,82.1,-83.99999999999999,15.0,408.0805806892154,20,False,True,,2.0,
Mn,0.9,15.0,0.0,,81.6,-99.19999999999999,15.0,412.2537123819928,20,False,True,,2.5,
Mn,0.9,15.0,0.05,,84.05,-23.19999999999999,15.8,412.9744652248843,20,False,True,,0.0,
Mn,0.9,15.0,0.05,,83.55,-38.39999999999998,15.8,430.652134754548,20,False,True,,0.5,
Mn,0.9,15.0,0.05,,83.05,-53.599999999999994,15.8,437.9744652248843,20,False,True,,1.0,
Mn,0.9,15.0,0.05,,82.55,-68.79999999999998,15.8,443.59308700967404,20,False,True,,1.5,
Mn,0.9,15.0,0.05,,82.05,-83.99999999999999,15.8,448.32980428421166,20,False,True,,2.0,
Mn,0.9,15.0,0.05,,81.55,-99.19999999999999,15.8,452.502935976989,20,False,True,,2.5,
Mn,0.9,15.0,0.1,,84.0,-23.19999999999999,16.6,429.6462395129189,20,False,True,,0.0,
Mn,0.9,15.0,0.1,,83.5,-38.39999999999998,16.6,447.3239090425826,20,False,True,,0.5,
Mn,0.9,15.0,0.1,,83.0,-53.599999999999994,16.6,454.6462395129189,20,False,True,,1.0,
Mn,0.9,15.0,0.1,,82.5,-68.79999999999998,16.6,460.26486129770865,20,False,True,,1.5,
Mn,0.9,15.0,0.1,,82.0,-83.99999999999999,16.6,465.0015785722463,20,False,True,,2.0,
Mn,0.9,15.0,0.1,,81.5,-99.19999999999999,16.6,469.17471026502363,20,False,True,,2.5,
Mn,0.9,15.0,0.15,,83.95,-23.19999999999999,17.4,442.4389418616216,20,False,True,,0.0,
Mn,0.9,15.0,0.15,,83.45,-38.39999999999998,17.4,460.11661139128523,20,False,True,,0.5,
Mn,0.9,15.0,0.15,,82.95,-53.599999999999994,17.4,467.4389418616216,20,False,True,,1.0,
Mn,0.9,15.0,0.15,,82.45,-68.79999999999998,17.4,473.05756364641127,20,False,True,,1.5,
Mn,0.9,15.0,0.15,,81.95,-83.99999999999999,17.4,477.79428092094895,20,False,True,,2.0,
Mn,0.9,15.0,0.15,,81.45,-99.19999999999999,17.4,481.9674126137263,20,False,True,,2.5,
Mn,1.0,11.0,0.0,,88.0,-17.099999999999994,11.0,366.081867662439,20,False,True,,0.0,
Mn,1.0,11.0,0.0,,87.5,-32.3,11.0,383.7595371921027,20,False,True,,0.5,
Mn,1.0,11.0,0.0,,87.0,-47.5,11.0,391.081867662439,20,False,True,,1.0,
Mn,1.0,11.0,0.0,,86.5,-62.69999999999999,11.0,396.70048944722873,20,False,True,,1.5,
Mn,1.0,11.0,0.0,,86.0,-77.89999999999999,11.0,401.43720672176636,20,False,True,,2.0,
Mn,1.0,11.0,0.0,,85.5,-93.1,11.0,405.6103384145437,20,False,True,,2.5,
Mn,1.0,11.0,0.05,,87.95,-17.099999999999994,11.8,406.3310912574352,20,False,True,,0.0,
Mn,1.0,11.0,0.05,,87.45,-32.3,11.8,424.00876078709894,20,False,True,,0.5,
Mn,1.0,11.0,0.05,,86.95,-47.5,11.8,431.3310912574352,20,False,True,,1.0,
Mn,1.0,11.0,0.05,,86.45,-62.69999999999999,11.8,436.94971304222497,20,False,True,,1.5,
Mn,1.0,11.0,0.05,,85.95,-77.89999999999999,11.8,441.6864303167626,20,False,True,,2.0,
Mn,1.0,11.0,0.05,,85.45,-93.1,11.8,445.85956200953996,20,False,True,,2.5,
Mn,1.0,11.0,0.1,,87.9,-17.099999999999994,12.6,423.00286554546983,20,False,True,,0.0,
Mn,1.0,11.0,0.1,,87.4,-32.3,12.6,440.68053507513355,20,False,True,,0.5,
Mn,1.0,11.0,0.1,,86.9,-47.5,12.6,448.00286554546983,20,False,True,,1.0,
Mn,1.0,11.0,0.1,,86.4,-62.69999999999999,12.6,453.6214873302596,20,False,True,,1.5,
Mn,1.0,11.0,0.1,,85.9,-77.89999999999999,12.6,458.3582046047972,20,False,True,,2.0,
Mn,1.0,11.0,0.1,,85.4,-93.1,12.6,462.53133629757457,20,False,True,,2.5,
Mn,1.0,11.0,0.15,,87.85,-17.099999999999994,13.4,435.7955678941725,20,False,True,,0.0,
Mn,1.0,11.0,0.15,,87.35,-32.3,13.4,453.47323742383617,20,False,True,,0.5,
Mn,1.0,11.0,0.15,,86.85,-47.5,13.4,460.7955678941725,20,False,True,,1.0,
Mn,1.0,11.0,0.15,,86.35,-62.69999999999999,13.4,466.4141896789622,20,False,True,,1.5,
Mn,1.0,11.0,0.15,,85.85,-77.89999999999999,13.4,471.1509069534999,20,False,True,,2.0,
Mn,1.0,11.0,0.15,,85.35,-93.1,13.4,475.32403864627724,20,False,True,,2.5,
Mn,1.0,12.0,0.0,,87.0,-29.19999999999999,12.0,371.2435565298214,20,False,True,,0.0,
Mn,1.0,12.0,0.0,,86.5,-44.39999999999999,12.0,388.9212260594851,20,False,True,,0.5,
Mn,1.0,12.0,0.0,,86.0,-59.599999999999994,12.0,396.2435565298214,20,False,True,,1.0,
Mn,1.0,12.0,0.0,,85.5,-74.79999999999998,12.0,401.8621783146111,20,False,True,,1.5,
Mn,1.0,12.0,0.0,,85.0,-89.99999999999999,12.0,406.59889558914875,20,False,True,,2.0,
Mn,1.0,12.0,0.0,,84.5,-105.19999999999999,12.0,410.7720272819261,20,False,True,,2.5,
Mn,1.0,12.0,0.05,,86.95,-29.19999999999999,12.8,411.4927801248176,20,False,True,,0.0,
Mn,1.0,12.0,0.05,,86.45,-44.39999999999999,12.8,429.17044965448133,20,False,True,,0.5,
Mn,1.0,12.0,0.05,,85.95,-59.599999999999994,12.8,436.4927801248176,20,False,True,,1.0,
Mn,1.0,12.0,0.05,,85.45,-74.79999999999998,12.8,442.11140190960737,20,False,True,,1.5,
Mn,1.0,12.0,0.05,,84.95,-89.99999999999999,12.8,446.848119184145,20,False,True,,2.0,
Mn,1.0,12.0,0.05,,84.45,-105.19999999999999,12.8,451.02125087692235,20,False,True,,2.5,
Mn,1.0,12.0,0.1,,86.9,-29.19999999999999,13.6,428.1645544128522,20,False,True,,0.0,
Mn,1.0,12.0,0.1,,86.4,-44.39999999999999,13.6,445.84222394251594,20,False,True,,0.5,
Mn,1.0,12.0,0.1,,85.9,-59.599999999999994,13.6,453.1645544128522,20,False,True,,1.0,
Mn,1.0,12.0,0.1,,85.4,-74.79999999999998,13.6,458.783176197642,20,False,True,,1.5,
Mn,1.0,12.0,0.1,,84.9,-89.99999999999999,13.6,463.5198934721796,20,False,True,,2.0,
Mn,1.0,12.0,0.1,,84.4,-105.19999999999999,13.6,467.69302516495696,20,False,True,,2.5,
Mn,1.0,12.0,0.15,,86.85,-29.19999999999999,14.4,440.9572567615549,20,False,True,,0.0,
Mn,1.0,12.0,0.15,,86.35,-44.39999999999999,14.4,458.63492629121856,20,False,True,,0.5,
Mn,1.0,12.0,0.15,,85.85,-59.599999999999994,14.4,465.9572567615549,20,False,True,,1.0,
Mn,1.0,12.0,0.15,,85.35,-74.79999999999998,14.4,471.5758785463446,20,False,True,,1.5,
Mn,1.0,12.0,0.15,,84.85,-89.99999999999999,14.4,476.3125958208823,20,False,True,,2.0,
Mn,1.0,12.0,0.15,,84.35,-105.19999999999999,14.4,480.48572751365964,20,False,True,,2.5,
Mn,1.0,13.0,0.0,,86.0,-41.29999999999998,13.0,376.1942946412396,20,False,True,,0.0,
Mn,1.0,13.0,0.0,,85.5,-56.499999999999986,13.0,393.8719641709033,20,False,True,,0.5,
Mn,1.0,13.0,0.0,,85.0,-71.69999999999999,13.0,401.1942946412396,20,False,True,,1.0,
Mn,1.0,13.0,0.0,,84.5,-86.89999999999998,13.0,406.81291642602935,20,False,True,,1.5,
Mn,1.0,13.0,0.0,,84.0,-102.09999999999998,13.0,411.549633700567,20,False,True,,2.0,
Mn,1.0,13.0,0.0,,83.5,-117.29999999999998,13.0,415.72276539334433,20,False,True,,2.5,
Mn,1.0,13.0,0.05,,85.95,-41.29999999999998,13.8,416.44351823623583,20,False,True,,0.0,
Mn,1.0,13.0,0.05,,85.45,-56.499999999999986,13.8,434.12118776589955,20,False,True,,0.5,
Mn,1.0,13.0,0.05,,84.95,-71.69999999999999,13.8,441.44351823623583,20,False,True,,1.0,
Mn,1.0,13.0,0.05,,84.45,-86.89999999999998,13.8,447.0621400210256,20,False,True,,1.5,
Mn,1.0,13.0,0.05,,83.95,-102.09999999999998,13.8,451.7988572955632,20,False,True,,2.0,
Mn,1.0,13.0,0.05,,83.45,-117.29999999999998,13.8,455.97198898834057,20,False,True,,2.5,
Mn,1.0,13.0,0.1,,85.9,-41.29999999999998,14.6,433.11529252427044,20,False,True,,0.0,
Mn,1.0,13.0,0.1,,85.4,-56.499999999999986,14.6,450.79296205393416,20,False,True,,0.5,
Mn,1.0,13.0,0.1,,84.9,-71.69999999999999,14.6,458.11529252427044,20,False,True,,1.0,
Mn,1.0,13.0,0.1,,84.4,-86.89999999999998,14.6,463.7339143090602,20,False,True,,1.5,
Mn,1.0,13.0,0.1,,83.9,-102.09999999999998,14.6,468.4706315835978,20,False,True,,2.0,
Mn,1.0,13.0,0.1,,83.4,-117.29999999999998,14.6,472.6437632763752,20,False,True,,2.5,
Mn,1.0,13.0,0.15,,85.85,-41.29999999999998,15.4,445.9079948729731,20,False,True,,0.0,
Mn,1.0,13.0,0.15,,85.35,-56.499999999999986,15.4,463.5856644026368,20,False,True,,0.5,
Mn,1.0,13.0,0.15,,84.85,-71.69999999999999,15.4,470.9079948729731,20,False,True,,1.0,
Mn,1.0,13.0,0.15,,84.35,-86.89999999999998,15.4,476.5266166577628,20,False,True,,1.5,
Mn,1.0,13.0,0.15,,83.85,-102.09999999999998,15.4,481.2633339323005,20,False,True,,2.0,
Mn,1.0,13.0,0.15,,83.35,-117.29999999999998,15.4,485.43646562507786,20,False,True,,2.5,
Mn,1.0,14.0,0.0,,85.0,-53.400000000000006,14.0,380.95800853708795,20,False,True,,0.0,
Mn,1.0,14.0,0.0,,84.5,-68.60000000000001,14.0,398.63567806675167,20,False,True,,0.5,
Mn,1.0,14.0,0.0,,84.0,-83.80000000000001,14.0,405.95800853708795,20,False,True,,1.0,
Mn,1.0,14.0,0.0,,83.5,-99.0,14.0,411.5766303218777,20,False,True,,1.5,
Mn,1.0,14.0,0.0,,83.0,-114.2,14.0,416.3133475964153,20,False,True,,2.0,
Mn,1.0,14.0,0.0,,82.5,-129.4,14.0,420.4864792891927,20,False,True,,2.5,
Mn,1.0,14.0,0.05,,84.95,-53.400000000000006,14.8,421.2072321320842,20,False,True,,0.0,
Mn,1.0,14.0,0.05,,84.45,-68.60000000000001,14.8,438.8849016617479,20,False,True,,0.5,
Mn,1.0,14.0,0.05,,83.95,-83.80000000000001,14.8,446.2072321320842,20,False,True,,1.0,
Mn,1.0,14.0,0.05,,83.45,-99.0,14.8,451.82585391687394,20,False,True,,1.5,
Mn,1.0,14.0,0.05,,82.95,-114.2,14.8,456.56257119141156,20,False,True,,2.0,
Mn,1.0,14.0,0.05,,82.45,-129.4,14.8,460.7357028841889,20,False,True,,2.5,
Mn,1.0,14.0,0.1,,84.9,-53.400000000000006,15.6,437.8790064201188,20,False,True,,0.0,
Mn,1.0,14.0,0.1,,84.4,-68.60000000000001,15.6,455.5566759497825,20,False,True,,0.5,
Mn,1.0,14.0,0.1,,83.9,-83.80000000000001,15.6,462.8790064201188,20,False,True,,1.0,
Mn,1.0,14.0,0.1,,83.4,-99.0,15.6,468.49762820490855,20,False,True,,1.5,
Mn,1.0,14.0,0.1,,82.9,-114.2,15.6,473.2343454794462,20,False,True,,2.0,
Mn,1.0,14.0,0.1,,82.4,-129.4,15.6,477.40747717222354,20,False,True,,2.5,
Mn,1.0,14.0,0.15,,84.85,-53.400000000000006,16.4,450.6717087688215,20,False,True,,0.0,
Mn,1.0,14.0,0.15,,84.35,-68.60000000000001,16.4,468.34937829848514,20,False,True,,0.5,
Mn,1.0,14.0,0.15,,83.85,-83.80000000000001,16.4,475.6717087688215,20,False,True,,1.0,
Mn,1.0,14.0,0.15,,83.35,-99.0,16.4,481.29033055361117,20,False,True,,1.5,
Mn,1.0,14.0,0.15,,82.85,-114.2,16.4,486.02704782814885,20,False,True,,2.0,
Mn,1.0,14.0,0.15,,82.35,-129.4,16.4,490.2001795209262,20,False,True,,2.5,
Mn,1.0,15.0,0.0,,84.0,-65.5,15.0,385.5544171172596,20,False,True,,0.0,
Mn,1.0,15.0,0.0,,83.5,-80.7,15.0,403.23208664692334,20,False,True,,0.5,
Mn,1.0,15.0,0.0,,83.0,-95.9,15.0,410.5544171172596,20,False,True,,1.0,
Mn,1.0,15.0,0.0,,82.5,-111.1,15.0,416.17303890204937,20,False,True,,1.5,
Mn,1.0,15.0,0.0,,82.0,-126.3,15.0,420.909756176587,20,False,True,,2.0,
Mn,1.0,15.0,0.0,,81.5,-141.5,15.0,425.08288786936436,20,False,True,,2.5,
Mn,1.0,15.0,0.05,,83.95,-65.5,15.8,425.80364071225586,20,False,True,,0.0,
Mn,1.0,15.0,0.05,,83.45,-80.7,15.8,443.4813102419196,20,False,True,,0.5,
Mn,1.0,15.0,0.05,,82.95,-95.9,15.8,450.80364071225586,20,False,True,,1.0,
Mn,1.0,15.0,0.05,,82.45,-111.1,15.8,456.4222624970456,20,False,True,,1.5,
Mn,1.0,15.0,0.05,,81.95,-126.3,15.8,461.15897977158323,20,False,True,,2.0,
Mn,1.0,15.0,0.05,,81.45,-141.5,15.8,465.3321114643606,20,False,True,,2.5,
Mn,1.0,15.0,0.1,,83.9,-65.5,16.6,442.47541500029047,20,False,True,,0.0,
Mn,1.0,15.0,0.1,,83.4,-80.7,16.6,460.1530845299542,20,False,True,,0.5,
Mn,1.0,15.0,0.1,,82.9,-95.9,16.6,467.47541500029047,20,False,True,,1.0,
Mn,1.0,15.0,0.1,,82.4,-111.1,16.6,473.0940367850802,20,False,True,,1.5,
Mn,1.0,15.0,0.1,,81.9,-126.3,16.6,477.83075405961785,20,False,True,,2.0,
Mn,1.0,15.0,0.1,,81.4,-141.5,16.6,482.0038857523952,20,False,True,,2.5,
Mn,1.0,15.0,0.15,,83.85,-65.5,17.4,455.26811734899314,20,False,True,,0.0,
Mn,1.0,15.0,0.15,,83.35,-80.7,17.4,472.9457868786568,20,False,True,,0.5,
Mn,1.0,15.0,0.15,,82.85,-95.9,17.4,480.26811734899314,20,False,True,,1.0,
Mn,1.0,15.0,0.15,,82.35,-111.1,17.4,485.88673913378284,20,False,True,,1.5,
Mn,1.0,15.0,0.15,,81.85,-126.3,17.4,490.6234564083205,20,False,True,,2.0,
Mn,1.0,15.0,0.15,,81.35,-141.5,17.4,494.7965881010979,20,False,True,,2.5,
Si,0.1,11.0,0.0,,88.9,363.6,11.0,195.13880916664849,20,True,True,,,0.0
Si,0.1,11.0,0.0,,88.4,363.6,11.0,209.28094479037944,20,True,True,,,0.5
Si,0.1,11.0,0.0,,87.9,363.6,11.0,215.13880916664849,20,True,True,,,1.0
Si,0.1,11.0,0.0,,87.4,363.6,11.0,219.63370659448026,20,True,True,,,1.5
Si,0.1,11.0,0.0,,86.9,363.6,11.0,223.4230804141104,20,True,True,,,2.0
Si,0.1,11.0,0.0,,86.4,363.6,11.0,226.76158576833228,20,True,True,,,2.5
Si,0.1,11.0,0.05,,88.85,363.6,11.8,235.3880327616447,20,True,True,,,0.0
Si,0.1,11.0,0.05,,88.35,363.6,11.8,249.53016838537565,20,True,True,,,0.5
Si,0.1,11.0,0.05,,87.85,363.6,11.8,255.3880327616447,20,True,True,,,1.0
Si,0.1,11.0,0.05,,87.35,363.6,11.8,259.8829301894765,20,True,True,,,1.5
Si,0.1,11.0,0.05,,86.85,363.6,11.8,263.6723040091066,20,True,True,,,2.0
Si,0.1,11.0,0.05,,86.35,363.6,11.8,267.01080936332846,20,True,True,,,2.5
Si,0.1,11.0,0.1,,88.8,363.6,12.6,252.0598070496793,20,True,True,,,0.0
Si,0.1,11.0,0.1,,88.3,363.6,12.6,266.20194267341026,20,True,True,,,0.5
Si,0.1,11.0,0.1,,87.8,363.6,12.6,272.0598070496793,20,True,True,,,1.0
Si,0.1,11.0,0.1,,87.3,363.6,12.6,276.5547044775111,20,True,True,,,1.5
Si,0.1,11.0,0.1,,86.8,363.6,12.6,280.3440782971412,20,True,True,,,2.0
Si,0.1,11.0,0.1,,86.3,363.6,12.6,283.6825836513631,20,True,True,,,2.5
Si,0.1,11.0,0.15,,88.75,363.6,13.4,264.852509398382,20,True,True,,,0.0
Si,0.1,11.0,0.15,,88.25,363.6,13.4,278.99464502211293,20,True,True,,,0.5
Si,0.1,11.0,0.15,,87.75,363.6,13.4,284.852509398382,20,True,True,,,1.0
Si,0.1,11.0,0.15,,87.25,363.6,13.4,289.3474068262138,20,True,True,,,1.5
Si,0.1,11.0,0.15,,86.75,363.6,13.4,293.1367806458439,20,True,True,,,2.0
Si,0.1,11.0,0.15,,86.25,363.6,13.4,296.4752860000658,20,True,True,,,2.5
Si,0.1,12.0,0.0,,87.9,351.5,12.0,200.3004980340309,20,True,True,,,0.0
Si,0.1,12.0,0.0,,87.4,351.5,12.0,214.44263365776186,20,True,True,,,0.5
Si,0.1,12.0,0.0,,86.9,351.5,12.0,220.3004980340309,20,True,True,,,1.0
Si,0.1,12.0,0.0,,86.4,351.5,12.0,224.79539546186268,20,True,True,,,1.5
Si,0.1,12.0,0.0,,85.9,351.5,12.0,228.5847692814928,20,True,True,,,2.0
Si,0.1,12.0,0.0,,85.4,351.5,12.0,231.9232746357147,20,True,True,,,2.5
Si,0.1,12.0,0.05,,87.85,351.5,12.8,240.54972162902712,20,True,True,,,0.0
Si,0.1,12.0,0.05,,87.35,351.5,12.8,254.69185725275807,20,True,True,,,0.5
Si,0.1,12.0,0.05,,86.85,351.5,12.8,260.5497216290271,20,True,True,,,1.0
Si,0.1,12.0,0.05,,86.35,351.5,12.8,265.0446190568589,20,True,True,,,1.5
Si,0.1,12.0,0.05,,85.85,351.5,12.8,268.833992876489,20,True,True,,,2.0
Si,0.1,12.0,0.05,,85.35,351.5,12.8,272.1724982307109,20,True,True,,,2.5
Si,0.1,12.0,0.1,,87.8,351.5,13.6,257.22149591706176,20,True,True,,,0.0
Si,0.1,12.0,0.1,,87.3,351.5,13.6,271.3636315407927,20,True,True,,,0.5
Si,0.1,12.0,0.1,,86.8,351.5,13.6,277.22149591706176,20,True,True,,,1.0
Si,0.1,12.0,0.1,,86.3,351.5,13.6,281.71639334489356,20,True,True,,,1.5
Si,0.1,12.0,0.1,,85.8,351.5,13.6,285.50576716452366,20,True,True,,,2.0
Si,0.1,12.0,0.1,,85.3,351.5,13.6,288.8442725187456,20,True,True,,,2.5
Si,0.1,12.0,0.15,,87.75,351.5,14.4,270.01419826576443,20,True,True,,,0.0
Si,0.1,12.0,0.15,,87.25,351.5,14.4,284.1563338894954,20,True,True,,,0.5
Si,0.1,12.0,0.15,,86.75,351.5,14.4,290.01419826576443,20,True,True,,,1.0
Si,0.1,12.0,0.15,,86.25,351.5,14.4,294.50909569359624,20,True,True,,,1.5
Si,0.1,12.0,0.15,,85.75,351.5,14.4,298.29846951322634,20,True,True,,,2.0
Si,0.1,12.0,0.15,,85.25,351.5,14.4,301.6369748674482,20,True,True,,,2.5
Si,0.1,13.0,0.0,,86.9,339.4,13.0,205.25123614544913,20,True,True,,,0.0
Si,0.1,13.0,0.0,,86.4,339.4,13.0,219.39337176918008,20,True,True,,,0.5
Si,0.1,13.0,0.0,,85.9,339.4,13.0,225.25123614544913,20,True,True,,,1.0
Si,0.1,13.0,0.0,,85.4,339.4,13.0,229.7461335732809,20,True,True,,,1.5
Si,0.1,13.0,0.0,,84.9,339.4,13.0,233.53550739291103,20,True,True,,,2.0
Si,0.1,13.0,0.0,,84.4,339.4,13.0,236.87401274713292,20,True,True,,,2.5
Si,0.1,13.0,0.05,,86.85,339.4,13.8,245.50045974044534,20,True,True,,,0.0
Si,0.1,13.0,0.05,,86.35,339.4,13.8,259.64259536417626,20,True,True,,,0.5
Si,0.1,13.0,0.05,,85.85,339.4,13.8,265.5004597404453,20,True,True,,,1.0
Si,0.1,13.0,0.05,,85.35,339.4,13.8,269.9953571682771,20,True,True,,,1.5
Si,0.1,13.0,0.05,,84.85,339.4,13.8,273.7847309879072,20,True,True,,,2.0
Si,0.1,13.0,0.05,,84.35,339.4,13.8,277.12323634212913,20,True,True,,,2.5
Si,0.1,13.0,0.1,,86.8,339.4,14.6,262.17223402848,20,True,True,,,0.0
Si,0.1,13.0,0.1,,86.3,339.4,14.6,276.3143696522109,20,True,True,,,0.5
Si,0.1,13.0,0.1,,85.8,339.4,14.6,282.17223402848,20,True,True,,,1.0
Si,0.1,13.0,0.1,,85.3,339.4,14.6,286.6671314563118,20,True,True,,,1.5
Si,0.1,13.0,0.1,,84.8,339.4,14.6,290.4565052759419,20,True,True,,,2.0
Si,0.1,13.0,0.1,,84.3,339.4,14.6,293.7950106301638,20,True,True,,,2.5
Si,0.1,13.0,0.15,,86.75,339.4,15.4,274.96493637718265,20,True,True,,,0.0
Si,0.1,13.0,0.15,,86.25,339.4,15.4,289.1070720009136,20,True,True,,,0.5
Si,0.1,13.0,0.15,,85.75,339.4,15.4,294.96493637718265,20,True,True,,,1.0
Si,0.1,13.0,0.15,,85.25,339.4,15.4,299.45983380501445,20,True,True,,,1.5
Si,0.1,13.0,0.15,,84.75,339.4,15.4,303.24920762464455,20,True,True,,,2.0
Si,0.1,13.0,0.15,,84.25,339.4,15.4,306.5877129788664,20,True,True,,,2.5
Si,0.1,14.0,0.0,,85.9,327.29999999999995,14.0,210.01495004129742,20,True,True,,,0.0
Si,0.1,14.0,0.0,,85.4,327.29999999999995,14.0,224.15708566502838,20,True,True,,,0.5
Si,0.1,14.0,0.0,,84.9,327.29999999999995,14.0,230.01495004129742,20,True,True,,,1.0
Si,0.1,14.0,0.0,,84.4,327.29999999999995,14.0,234.5098474691292,20,True,True,,,1.5
Si,0.1,14.0,0.0,,83.9,327.29999999999995,14.0,238.29922128875933,20,True,True,,,2.0
Si,0.1,14.0,0.0,,83.4,327.29999999999995,14.0,241.63772664298122,20,True,True,,,2.5
Si,0.1,14.0,0.05,,85.85,327.29999999999995,14.8,250.26417363629363,20,True,True,,,0.0
Si,0.1,14.0,0.05,,85.35,327.29999999999995,14.8,264.4063092600246,20,True,True,,,0.5
Si,0.1,14.0,0.05,,84.85,327.29999999999995,14.8,270.26417363629366,20,True,True,,,1.0
Si,0.1,14.0,0.05,,84.35,327.29999999999995,14.8,274.7590710641254,20,True,True,,,1.5
Si,0.1,14.0,0.05,,83.85,327.29999999999995,14.8,278.54844488375556,20,True,True,,,2.0
Si,0.1,14.0,0.05,,83.35,327.29999999999995,14.8,281.88695023797743,20,True,True,,,2.5
Si,0.1,14.0,0.1,,85.8,327.29999999999995,15.6,266.9359479243283,20,True,True,,,0.0
Si,0.1,14.0,0.1,,85.3,327.29999999999995,15.6,281.0780835480592,20,True,True,,,0.5
Si,0.1,14.0,0.1,,84.8,327.29999999999995,15.6,286.9359479243283,20,True,True,,,1.0
Si,0.1,14.0,0.1,,84.3,327.29999999999995,15.6,291.4308453521601,20,True,True,,,1.5
Si,0.1,14.0,0.1,,83.8,327.29999999999995,15.6,295.2202191717902,20,True,True,,,2.0
Si,0.1,14.0,0.1,,83.3,327.29999999999995,15.6,298.55872452601204,20,True,True,,,2.5
Si,0.1,14.0,0.15,,85.75,327.29999999999995,16.4,279.72865027303095,20,True,True,,,0.0
Si,0.1,14.0,0.15,,85.25,327.29999999999995,16.4,293.8707858967619,20,True,True,,,0.5
Si,0.1,14.0,0.15,,84.75,327.29999999999995,16.4,299.72865027303095,20,True,True,,,1.0
Si,0.1,14.0,0.15,,84.25,327.29999999999995,16.4,304.22354770086275,20,True,True,,,1.5
Si,0.1,14.0,0.15,,83.75,327.29999999999995,16.4,308.01292152049285,20,True,True,,,2.0
Si,0.1,14.0,0.15,,83.25,327.29999999999995,16.4,311.3514268747148,20,True,True,,,2.5
Si,0.1,15.0,0.0,,84.9,315.2,15.0,214.6113586214691,20,True,True,,,0.0
Si,0.1,15.0,0.0,,84.4,315.2,15.0,228.75349424520005,20,True,True,,,0.5
Si,0.1,15.0,0.0,,83.9,315.2,15.0,234.6113586214691,20,True,True,,,1.0
Si,0.1,15.0,0.0,,83.4,315.2,15.0,239.10625604930087,20,True,True,,,1.5
Si,0.1,15.0,0.0,,82.9,315.2,15.0,242.895629868931,20,True,True,,,2.0
Si,0.1,15.0,0.0,,82.4,315.2,15.0,246.2341352231529,20,True,True,,,2.5
Si,0.1,15.0,0.05,,84.85,315.2,15.8,254.8605822164653,20,True,True,,,0.0
Si,0.1,15.0,0.05,,84.35,315.2,15.8,269.0027178401963,20,True,True,,,0.5
Si,0.1,15.0,0.05,,83.85,315.2,15.8,274.86058221646533,20,True,True,,,1.0
Si,0.1,15.0,0.05,,83.35,315.2,15.8,279.3554796442971,20,True,True,,,1.5
Si,0.1,15.0,0.05,,82.85,315.2,15.8,283.14485346392723,20,True,True,,,2.0
Si,0.1,15.0,0.05,,82.35,315.2,15.8,286.4833588181491,20,True,True,,,2.5
Si,0.1,15.0,0.1,,84.8,315.2,16.6,271.53235650449994,20,True,True,,,0.0
Si,0.1,15.0,0.1,,84.3,315.2,16.6,285.6744921282309,20,True,True,,,0.5
Si,0.1,15.0,0.1,,83.8,315.2,16.6,291.53235650449994,20,True,True,,,1.0
Si,0.1,15.0,0.1,,83.3,315.2,16.6,296.02725393233175,20,True,True,,,1.5
Si,0.1,15.0,0.1,,82.8,315.2,16.6,299.81662775196185,20,True,True,,,2.0
Si,0.1,15.0,0.1,,82.3,315.2,16.6,303.1551331061837,20,True,True,,,2.5
Si,0.1,15.0,0.15,,84.75,315.2,17.4,284.3250588532026,20,True,True,,,0.0
Si,0.1,15.0,0.15,,84.25,315.2,17.4,298.46719447693357,20,True,True,,,0.5
