X_element,C_wt%,Cr_wt%,N_wt%,Ni_wt%,Mo_wt%,Fe_wt% (balance),PREN,Strength_proxy_MPa,Cost_proxy_$_per_kg,Service_T_C (info),Mn_wt%,Si_wt%
Si,0.3,28.0,0.1,10.5,,51.599999999999994,29.6,505.50577604761213,4.253540000000001,20,,9.5
Si,0.3,28.0,0.1,10.5,,51.099999999999994,29.6,507.10718922128996,4.262040000000001,20,,10.0
Si,0.3,28.0,0.15,9.5,,62.05,30.4,453.4910714122362,3.9531150000000004,20,,0.0
Si,0.3,28.0,0.15,9.5,,61.55,30.4,467.63320703596713,3.9616150000000006,20,,0.5
Si,0.3,28.0,0.15,9.5,,61.05,30.4,473.4910714122362,3.9701150000000003,20,,1.0
Si,0.3,28.0,0.15,9.5,,60.55,30.4,477.985968840068,3.9786150000000005,20,,1.5
Si,0.3,28.0,0.15,9.5,,60.05,30.4,481.7753426596981,3.987115,20,,2.0
Si,0.3,28.0,0.15,9.5,,59.55,30.4,485.11384801392,3.9956150000000004,20,,2.5
Si,0.3,28.0,0.15,9.5,,59.05,30.4,488.1320875636137,4.0041150000000005,20,,3.0
Si,0.3,28.0,0.15,9.5,,58.55,30.4,490.9076452799756,4.012615,20,,3.5
Si,0.3,28.0,0.15,9.5,,58.05,30.4,493.4910714122362,4.021115,20,,4.0
Si,0.3,28.0,0.15,9.5,,57.55,30.4,495.91747828342903,4.029615000000001,20,,4.5
Si,0.3,28.0,0.15,9.5,,57.05,30.4,498.21243096223196,4.038115,20,,5.0
Si,0.3,28.0,0.15,9.5,,56.55,30.4,500.3952290104705,4.046615,20,,5.5
Si,0.3,28.0,0.15,9.5,,56.05,30.4,502.4808662678997,4.055115000000001,20,,6.0
Si,0.3,28.0,0.15,9.5,,55.55,30.4,504.48126654816406,4.063615,20,,6.5
Si,0.3,28.0,0.15,9.5,,55.05,30.4,506.406097633528,4.072115,20,,7.0
Si,0.3,28.0,0.15,9.5,,54.55,30.4,508.2633271627528,4.080615000000001,20,,7.5
Si,0.3,28.0,0.15,9.5,,54.05,30.4,510.05961390716,4.0891150000000005,20,,8.0
Si,0.3,28.0,0.15,9.5,,53.55,30.4,511.80059036068917,4.097615,20,,8.5
Si,0.3,28.0,0.15,9.5,,53.05,30.4,513.4910714122361,4.106115,20,,9.0
Si,0.3,28.0,0.15,9.5,,52.55,30.4,515.1352114419259,4.114615000000001,20,,9.5
Si,0.3,28.0,0.15,9.5,,52.05,30.4,516.7366246156038,4.123115,20,,10.0
Si,0.3,28.0,0.15,10.0,,61.55,30.4,455.092484585914,4.022615,20,,0.0
Si,0.3,28.0,0.15,10.0,,61.05,30.4,469.23462020964496,4.031115,20,,0.5
Si,0.3,28.0,0.15,10.0,,60.55,30.4,475.092484585914,4.039615,20,,1.0
Si,0.3,28.0,0.15,10.0,,60.05,30.4,479.5873820137458,4.048115,20,,1.5
Si,0.3,28.0,0.15,10.0,,59.55,30.4,483.3767558333759,4.056615,20,,2.0
Si,0.3,28.0,0.15,10.0,,59.05,30.4,486.7152611875978,4.0651150000000005,20,,2.5
Si,0.3,28.0,0.15,10.0,,58.55,30.4,489.73350073729154,4.073615,20,,3.0
Si,0.3,28.0,0.15,10.0,,58.05,30.4,492.50905845365344,4.082115,20,,3.5
Si,0.3,28.0,0.15,10.0,,57.55,30.4,495.092484585914,4.090615,20,,4.0
Si,0.3,28.0,0.15,10.0,,57.05,30.4,497.51889145710686,4.099115,20,,4.5
Si,0.3,28.0,0.15,10.0,,56.55,30.4,499.8138441359098,4.107615,20,,5.0
Si,0.3,28.0,0.15,10.0,,56.05,30.4,501.9966421841483,4.116115,20,,5.5
Si,0.3,28.0,0.15,10.0,,55.55,30.4,504.08227944157755,4.124615,20,,6.0
Si,0.3,28.0,0.15,10.0,,55.05,30.4,506.0826797218418,4.133115,20,,6.5
Si,0.3,28.0,0.15,10.0,,54.55,30.4,508.0075108072058,4.141615,20,,7.0
Si,0.3,28.0,0.15,10.0,,54.05,30.4,509.8647403364306,4.150115,20,,7.5
Si,0.3,28.0,0.15,10.0,,53.55,30.4,511.6610270808378,4.158615,20,,8.0
Si,0.3,28.0,0.15,10.0,,53.05,30.4,513.402003534367,4.167115,20,,8.5
Si,0.3,28.0,0.15,10.0,,52.55,30.4,515.092484585914,4.175615,20,,9.0
Si,0.3,28.0,0.15,10.0,,52.05,30.4,516.7366246156038,4.184115,20,,9.5
Si,0.3,28.0,0.15,10.0,,51.55,30.4,518.3380377892815,4.192615,20,,10.0
Si,0.3,28.0,0.15,10.5,,61.05,30.4,456.654338366625,4.092115000000001,20,,0.0
Si,0.3,28.0,0.15,10.5,,60.55,30.4,470.79647399035593,4.100615,20,,0.5
Si,0.3,28.0,0.15,10.5,,60.05,30.4,476.654338366625,4.109115000000001,20,,1.0
Si,0.3,28.0,0.15,10.5,,59.55,30.4,481.1492357944568,4.117615000000001,20,,1.5
Si,0.3,28.0,0.15,10.5,,59.05,30.4,484.9386096140869,4.126115,20,,2.0
Si,0.3,28.0,0.15,10.5,,58.55,30.4,488.27711496830875,4.134615000000001,20,,2.5
Si,0.3,28.0,0.15,10.5,,58.05,30.4,491.2953545180025,4.143115000000001,20,,3.0
Si,0.3,28.0,0.15,10.5,,57.55,30.4,494.0709122343644,4.1516150000000005,20,,3.5
Si,0.3,28.0,0.15,10.5,,57.05,30.4,496.654338366625,4.160115,20,,4.0
Si,0.3,28.0,0.15,10.5,,56.55,30.4,499.08074523781784,4.168615000000001,20,,4.5
Si,0.3,28.0,0.15,10.5,,56.05,30.4,501.37569791662077,4.177115000000001,20,,5.0
Si,0.3,28.0,0.15,10.5,,55.55,30.4,503.5584959648593,4.185615,20,,5.5
Si,0.3,28.0,0.15,10.5,,55.05,30.4,505.64413322228853,4.194115000000001,20,,6.0
Si,0.3,28.0,0.15,10.5,,54.55,30.4,507.6445335025528,4.202615000000001,20,,6.5
Si,0.3,28.0,0.15,10.5,,54.05,30.4,509.56936458791677,4.211115,20,,7.0
Si,0.3,28.0,0.15,10.5,,53.55,30.4,511.4265941171416,4.219615000000001,20,,7.5
Si,0.3,28.0,0.15,10.5,,53.05,30.4,513.2228808615488,4.228115000000001,20,,8.0
Si,0.3,28.0,0.15,10.5,,52.55,30.4,514.963857315078,4.2366150000000005,20,,8.5
Si,0.3,28.0,0.15,10.5,,52.05,30.4,516.654338366625,4.245115,20,,9.0
Si,0.3,28.0,0.15,10.5,,51.55,30.4,518.2984783963147,4.253615000000001,20,,9.5
Si,0.3,28.0,0.15,10.5,,51.05,30.4,519.8998915699926,4.2621150000000005,20,,10.0
Si,0.3,28.5,0.0,9.5,,61.7,28.5,385.4236488165292,3.9998899999999997,20,,0.0
Si,0.3,28.5,0.0,9.5,,61.2,28.5,399.56578444026013,4.0083899999999995,20,,0.5
Si,0.3,28.5,0.0,9.5,,60.7,28.5,405.4236488165292,4.01689,20,,1.0
Si,0.3,28.5,0.0,9.5,,60.2,28.5,409.918546244361,4.02539,20,,1.5
Si,0.3,28.5,0.0,9.5,,59.7,28.5,413.7079200639911,4.0338899999999995,20,,2.0
Si,0.3,28.5,0.0,9.5,,59.2,28.5,417.04642541821295,4.04239,20,,2.5
Si,0.3,28.5,0.0,9.5,,58.7,28.5,420.0646649679067,4.05089,20,,3.0
Si,0.3,28.5,0.0,9.5,,58.2,28.5,422.8402226842686,4.05939,20,,3.5
Si,0.3,28.5,0.0,9.5,,57.7,28.5,425.4236488165292,4.067889999999999,20,,4.0
Si,0.3,28.5,0.0,9.5,,57.2,28.5,427.85005568772203,4.07639,20,,4.5
Si,0.3,28.5,0.0,9.5,,56.7,28.5,430.14500836652496,4.08489,20,,5.0
Si,0.3,28.5,0.0,9.5,,56.2,28.5,432.3278064147635,4.093389999999999,20,,5.5
Si,0.3,28.5,0.0,9.5,,55.7,28.5,434.4134436721927,4.10189,20,,6.0
Si,0.3,28.5,0.0,9.5,,55.2,28.5,436.413843952457,4.11039,20,,6.5
Si,0.3,28.5,0.0,9.5,,54.7,28.5,438.33867503782096,4.1188899999999995,20,,7.0
Si,0.3,28.5,0.0,9.5,,54.2,28.5,440.1959045670458,4.12739,20,,7.5
Si,0.3,28.5,0.0,9.5,,53.7,28.5,441.992191311453,4.13589,20,,8.0
Si,0.3,28.5,0.0,9.5,,53.2,28.5,443.73316776498217,4.14439,20,,8.5
Si,0.3,28.5,0.0,9.5,,52.7,28.5,445.4236488165292,4.152889999999999,20,,9.0
Si,0.3,28.5,0.0,9.5,,52.2,28.5,447.06778884621895,4.16139,20,,9.5
Si,0.3,28.5,0.0,9.5,,51.7,28.5,448.6692020198968,4.16989,20,,10.0
Si,0.3,28.5,0.0,10.0,,61.2,28.5,387.025061990207,4.06939,20,,0.0
Si,0.3,28.5,0.0,10.0,,60.7,28.5,401.16719761393796,4.07789,20,,0.5
Si,0.3,28.5,0.0,10.0,,60.2,28.5,407.025061990207,4.086390000000001,20,,1.0
Si,0.3,28.5,0.0,10.0,,59.7,28.5,411.5199594180388,4.09489,20,,1.5
Si,0.3,28.5,0.0,10.0,,59.2,28.5,415.3093332376689,4.10339,20,,2.0
Si,0.3,28.5,0.0,10.0,,58.7,28.5,418.64783859189083,4.111890000000001,20,,2.5
Si,0.3,28.5,0.0,10.0,,58.2,28.5,421.66607814158453,4.12039,20,,3.0
Si,0.3,28.5,0.0,10.0,,57.7,28.5,424.44163585794644,4.12889,20,,3.5
Si,0.3,28.5,0.0,10.0,,57.2,28.5,427.025061990207,4.13739,20,,4.0
Si,0.3,28.5,0.0,10.0,,56.7,28.5,429.45146886139986,4.1458900000000005,20,,4.5
Si,0.3,28.5,0.0,10.0,,56.2,28.5,431.7464215402028,4.15439,20,,5.0
Si,0.3,28.5,0.0,10.0,,55.7,28.5,433.9292195884413,4.16289,20,,5.5
Si,0.3,28.5,0.0,10.0,,55.2,28.5,436.01485684587055,4.171390000000001,20,,6.0
Si,0.3,28.5,0.0,10.0,,54.7,28.5,438.0152571261349,4.17989,20,,6.5
Si,0.3,28.5,0.0,10.0,,54.2,28.5,439.94008821149885,4.18839,20,,7.0
Si,0.3,28.5,0.0,10.0,,53.7,28.5,441.7973177407236,4.196890000000001,20,,7.5
Si,0.3,28.5,0.0,10.0,,53.2,28.5,443.5936044851308,4.20539,20,,8.0
Si,0.3,28.5,0.0,10.0,,52.7,28.5,445.33458093866,4.21389,20,,8.5
Si,0.3,28.5,0.0,10.0,,52.2,28.5,447.025061990207,4.22239,20,,9.0
Si,0.3,28.5,0.0,10.0,,51.7,28.5,448.6692020198968,4.2308900000000005,20,,9.5
Si,0.3,28.5,0.0,10.0,,51.2,28.5,450.2706151935746,4.23939,20,,10.0
Si,0.3,28.5,0.0,10.5,,60.7,28.5,388.58691577091804,4.13889,20,,0.0
Si,0.3,28.5,0.0,10.5,,60.2,28.5,402.729051394649,4.14739,20,,0.5
Si,0.3,28.5,0.0,10.5,,59.7,28.5,408.58691577091804,4.15589,20,,1.0
Si,0.3,28.5,0.0,10.5,,59.2,28.5,413.08181319874984,4.16439,20,,1.5
Si,0.3,28.5,0.0,10.5,,58.7,28.5,416.87118701837994,4.17289,20,,2.0
Si,0.3,28.5,0.0,10.5,,58.2,28.5,420.2096923726018,4.18139,20,,2.5
Si,0.3,28.5,0.0,10.5,,57.7,28.5,423.22793192229557,4.18989,20,,3.0
Si,0.3,28.5,0.0,10.5,,57.2,28.5,426.00348963865747,4.19839,20,,3.5
Si,0.3,28.5,0.0,10.5,,56.7,28.5,428.58691577091804,4.20689,20,,4.0
Si,0.3,28.5,0.0,10.5,,56.2,28.5,431.0133226421109,4.21539,20,,4.5
Si,0.3,28.5,0.0,10.5,,55.7,28.5,433.3082753209138,4.22389,20,,5.0
Si,0.3,28.5,0.0,10.5,,55.2,28.5,435.49107336915233,4.23239,20,,5.5
Si,0.3,28.5,0.0,10.5,,54.7,28.5,437.5767106265816,4.24089,20,,6.0
Si,0.3,28.5,0.0,10.5,,54.2,28.5,439.57711090684586,4.24939,20,,6.5
Si,0.3,28.5,0.0,10.5,,53.7,28.5,441.5019419922098,4.25789,20,,7.0
Si,0.3,28.5,0.0,10.5,,53.2,28.5,443.35917152143463,4.26639,20,,7.5
Si,0.3,28.5,0.0,10.5,,52.7,28.5,445.15545826584184,4.27489,20,,8.0
Si,0.3,28.5,0.0,10.5,,52.2,28.5,446.89643471937103,4.28339,20,,8.5
Si,0.3,28.5,0.0,10.5,,51.7,28.5,448.58691577091804,4.2918899999999995,20,,9.0
Si,0.3,28.5,0.0,10.5,,51.2,28.5,450.2310558006078,4.30039,20,,9.5
Si,0.3,28.5,0.0,10.5,,50.7,28.5,451.83246897428563,4.30889,20,,10.0
Si,0.3,28.5,0.05,9.5,,61.65,29.3,425.6728724115254,3.9999649999999995,20,,0.0
Si,0.3,28.5,0.05,9.5,,61.15,29.3,439.81500803525637,4.008464999999999,20,,0.5
Si,0.3,28.5,0.05,9.5,,60.65,29.3,445.6728724115254,4.016965,20,,1.0
Si,0.3,28.5,0.05,9.5,,60.15,29.3,450.1677698393572,4.025465,20,,1.5
Si,0.3,28.5,0.05,9.5,,59.65,29.3,453.9571436589873,4.033964999999999,20,,2.0
Si,0.3,28.5,0.05,9.5,,59.15,29.3,457.2956490132092,4.042465,20,,2.5
Si,0.3,28.5,0.05,9.5,,58.65,29.3,460.31388856290295,4.050965,20,,3.0
Si,0.3,28.5,0.05,9.5,,58.15,29.3,463.08944627926485,4.059464999999999,20,,3.5
Si,0.3,28.5,0.05,9.5,,57.65,29.3,465.6728724115254,4.067964999999999,20,,4.0
Si,0.3,28.5,0.05,9.5,,57.15,29.3,468.09927928271827,4.076465,20,,4.5
Si,0.3,28.5,0.05,9.5,,56.65,29.3,470.3942319615212,4.0849649999999995,20,,5.0
Si,0.3,28.5,0.05,9.5,,56.15,29.3,472.5770300097597,4.093464999999999,20,,5.5
Si,0.3,28.5,0.05,9.5,,55.65,29.3,474.66266726718897,4.101965,20,,6.0
Si,0.3,28.5,0.05,9.5,,55.15,29.3,476.66306754745324,4.110465,20,,6.5
Si,0.3,28.5,0.05,9.5,,54.65,29.3,478.5878986328172,4.118964999999999,20,,7.0
Si,0.3,28.5,0.05,9.5,,54.15,29.3,480.445128162042,4.127465,20,,7.5
Si,0.3,28.5,0.05,9.5,,53.65,29.3,482.2414149064492,4.135965,20,,8.0
Si,0.3,28.5,0.05,9.5,,53.15,29.3,483.9823913599784,4.144464999999999,20,,8.5
Si,0.3,28.5,0.05,9.5,,52.65,29.3,485.6728724115254,4.152964999999999,20,,9.0
Si,0.3,28.5,0.05,9.5,,52.15,29.3,487.3170124412152,4.161465,20,,9.5
Si,0.3,28.5,0.05,9.5,,51.65,29.3,488.918425614893,4.1699649999999995,20,,10.0
Si,0.3,28.5,0.05,10.0,,61.15,29.3,427.27428558520324,4.069464999999999,20,,0.0
Si,0.3,28.5,0.05,10.0,,60.65,29.3,441.4164212089342,4.077964999999999,20,,0.5
Si,0.3,28.5,0.05,10.0,,60.15,29.3,447.27428558520324,4.086465,20,,1.0
Si,0.3,28.5,0.05,10.0,,59.65,29.3,451.76918301303505,4.094964999999999,20,,1.5
Si,0.3,28.5,0.05,10.0,,59.15,29.3,455.55855683266515,4.103464999999999,20,,2.0
Si,0.3,28.5,0.05,10.0,,58.65,29.3,458.89706218688707,4.111965,20,,2.5
Si,0.3,28.5,0.05,10.0,,58.15,29.3,461.9153017365808,4.120464999999999,20,,3.0
Si,0.3,28.5,0.05,10.0,,57.65,29.3,464.6908594529427,4.128964999999999,20,,3.5
Si,0.3,28.5,0.05,10.0,,57.15,29.3,467.27428558520324,4.137464999999999,20,,4.0
Si,0.3,28.5,0.05,10.0,,56.65,29.3,469.7006924563961,4.1459649999999995,20,,4.5
Si,0.3,28.5,0.05,10.0,,56.15,29.3,471.995645135199,4.154464999999999,20,,5.0
Si,0.3,28.5,0.05,10.0,,55.65,29.3,474.17844318343754,4.162964999999999,20,,5.5
Si,0.3,28.5,0.05,10.0,,55.15,29.3,476.2640804408668,4.1714649999999995,20,,6.0
Si,0.3,28.5,0.05,10.0,,54.65,29.3,478.2644807211311,4.179964999999999,20,,6.5
Si,0.3,28.5,0.05,10.0,,54.15,29.3,480.1893118064951,4.188464999999999,20,,7.0
Si,0.3,28.5,0.05,10.0,,53.65,29.3,482.04654133571984,4.196965,20,,7.5
Si,0.3,28.5,0.05,10.0,,53.15,29.3,483.84282808012705,4.205464999999999,20,,8.0
Si,0.3,28.5,0.05,10.0,,52.65,29.3,485.58380453365623,4.213964999999999,20,,8.5
Si,0.3,28.5,0.05,10.0,,52.15,29.3,487.27428558520324,4.222464999999999,20,,9.0
Si,0.3,28.5,0.05,10.0,,51.65,29.3,488.918425614893,4.230964999999999,20,,9.5
Si,0.3,28.5,0.05,10.0,,51.15,29.3,490.51983878857084,4.239464999999999,20,,10.0
Si,0.3,28.5,0.05,10.5,,60.65,29.3,428.8361393659143,4.138965,20,,0.0
Si,0.3,28.5,0.05,10.5,,60.15,29.3,442.97827498964523,4.1474649999999995,20,,0.5
Si,0.3,28.5,0.05,10.5,,59.65,29.3,448.8361393659143,4.155965,20,,1.0
Si,0.3,28.5,0.05,10.5,,59.15,29.3,453.3310367937461,4.164465,20,,1.5
Si,0.3,28.5,0.05,10.5,,58.65,29.3,457.1204106133762,4.172965,20,,2.0
Si,0.3,28.5,0.05,10.5,,58.15,29.3,460.45891596759805,4.181465,20,,2.5
Si,0.3,28.5,0.05,10.5,,57.65,29.3,463.4771555172918,4.189965,20,,3.0
Si,0.3,28.5,0.05,10.5,,57.15,29.3,466.2527132336537,4.198465,20,,3.5
Si,0.3,28.5,0.05,10.5,,56.65,29.3,468.8361393659143,4.206964999999999,20,,4.0
Si,0.3,28.5,0.05,10.5,,56.15,29.3,471.26254623710713,4.215465,20,,4.5
Si,0.3,28.5,0.05,10.5,,55.65,29.3,473.55749891591006,4.223965,20,,5.0
Si,0.3,28.5,0.05,10.5,,55.15,29.3,475.74029696414857,4.2324649999999995,20,,5.5
Si,0.3,28.5,0.05,10.5,,54.65,29.3,477.8259342215778,4.240965,20,,6.0
Si,0.3,28.5,0.05,10.5,,54.15,29.3,479.8263345018421,4.249465,20,,6.5
Si,0.3,28.5,0.05,10.5,,53.65,29.3,481.75116558720606,4.2579649999999996,20,,7.0
Si,0.3,28.5,0.05,10.5,,53.15,29.3,483.60839511643087,4.266465,20,,7.5
Si,0.3,28.5,0.05,10.5,,52.65,29.3,485.4046818608381,4.274965,20,,8.0
Si,0.3,28.5,0.05,10.5,,52.15,29.3,487.14565831436727,4.283465,20,,8.5
Si,0.3,28.5,0.05,10.5,,51.65,29.3,488.8361393659143,4.291964999999999,20,,9.0
Si,0.3,28.5,0.05,10.5,,51.15,29.3,490.48027939560404,4.300465,20,,9.5
Si,0.3,28.5,0.05,10.5,,50.65,29.3,492.08169256928187,4.308965,20,,10.0
Si,0.3,28.5,0.1,9.5,,61.599999999999994,30.1,442.34464669956003,4.00004,20,,0.0
Si,0.3,28.5,0.1,9.5,,61.099999999999994,30.1,456.486782323291,4.00854,20,,0.5
Si,0.3,28.5,0.1,9.5,,60.599999999999994,30.1,462.34464669956003,4.017040000000001,20,,1.0
Si,0.3,28.5,0.1,9.5,,60.099999999999994,30.1,466.83954412739183,4.02554,20,,1.5
Si,0.3,28.5,0.1,9.5,,59.599999999999994,30.1,470.62891794702193,4.03404,20,,2.0
Si,0.3,28.5,0.1,9.5,,59.099999999999994,30.1,473.9674233012438,4.042540000000001,20,,2.5
Si,0.3,28.5,0.1,9.5,,58.599999999999994,30.1,476.98566285093756,4.05104,20,,3.0
Si,0.3,28.5,0.1,9.5,,58.099999999999994,30.1,479.76122056729946,4.05954,20,,3.5
Si,0.3,28.5,0.1,9.5,,57.599999999999994,30.1,482.34464669956003,4.06804,20,,4.0
Si,0.3,28.5,0.1,9.5,,57.099999999999994,30.1,484.7710535707529,4.0765400000000005,20,,4.5
Si,0.3,28.5,0.1,9.5,,56.599999999999994,30.1,487.0660062495558,4.08504,20,,5.0
Si,0.3,28.5,0.1,9.5,,56.099999999999994,30.1,489.2488042977943,4.09354,20,,5.5
Si,0.3,28.5,0.1,9.5,,55.599999999999994,30.1,491.3344415552236,4.102040000000001,20,,6.0
Si,0.3,28.5,0.1,9.5,,55.099999999999994,30.1,493.33484183548785,4.11054,20,,6.5
Si,0.3,28.5,0.1,9.5,,54.599999999999994,30.1,495.2596729208518,4.11904,20,,7.0
Si,0.3,28.5,0.1,9.5,,54.099999999999994,30.1,497.1169024500766,4.127540000000001,20,,7.5
Si,0.3,28.5,0.1,9.5,,53.599999999999994,30.1,498.91318919448383,4.13604,20,,8.0
Si,0.3,28.5,0.1,9.5,,53.099999999999994,30.1,500.654165648013,4.14454,20,,8.5
Si,0.3,28.5,0.1,9.5,,52.599999999999994,30.1,502.34464669956003,4.15304,20,,9.0
Si,0.3,28.5,0.1,9.5,,52.099999999999994,30.1,503.9887867292498,4.1615400000000005,20,,9.5
Si,0.3,28.5,0.1,9.5,,51.599999999999994,30.1,505.5901999029276,4.17004,20,,10.0
Si,0.3,28.5,0.1,10.0,,61.099999999999994,30.1,443.94605987323786,4.06954,20,,0.0
Si,0.3,28.5,0.1,10.0,,60.599999999999994,30.1,458.0881954969688,4.07804,20,,0.5
Si,0.3,28.5,0.1,10.0,,60.099999999999994,30.1,463.94605987323786,4.08654,20,,1.0
Si,0.3,28.5,0.1,10.0,,59.599999999999994,30.1,468.44095730106966,4.09504,20,,1.5
Si,0.3,28.5,0.1,10.0,,59.099999999999994,30.1,472.23033112069976,4.10354,20,,2.0
Si,0.3,28.5,0.1,10.0,,58.599999999999994,30.1,475.5688364749217,4.11204,20,,2.5
Si,0.3,28.5,0.1,10.0,,58.099999999999994,30.1,478.5870760246154,4.12054,20,,3.0
Si,0.3,28.5,0.1,10.0,,57.599999999999994,30.1,481.3626337409773,4.12904,20,,3.5
Si,0.3,28.5,0.1,10.0,,57.099999999999994,30.1,483.94605987323786,4.1375399999999996,20,,4.0
Si,0.3,28.5,0.1,10.0,,56.599999999999994,30.1,486.3724667444307,4.14604,20,,4.5
Si,0.3,28.5,0.1,10.0,,56.099999999999994,30.1,488.66741942323364,4.15454,20,,5.0
Si,0.3,28.5,0.1,10.0,,55.599999999999994,30.1,490.85021747147215,4.16304,20,,5.5
Si,0.3,28.5,0.1,10.0,,55.099999999999994,30.1,492.9358547289014,4.17154,20,,6.0
Si,0.3,28.5,0.1,10.0,,54.599999999999994,30.1,494.93625500916573,4.18004,20,,6.5
Si,0.3,28.5,0.1,10.0,,54.099999999999994,30.1,496.8610860945297,4.18854,20,,7.0
Si,0.3,28.5,0.1,10.0,,53.599999999999994,30.1,498.71831562375445,4.19704,20,,7.5
Si,0.3,28.5,0.1,10.0,,53.099999999999994,30.1,500.51460236816166,4.20554,20,,8.0
Si,0.3,28.5,0.1,10.0,,52.599999999999994,30.1,502.25557882169085,4.21404,20,,8.5
Si,0.3,28.5,0.1,10.0,,52.099999999999994,30.1,503.94605987323786,4.2225399999999995,20,,9.0
Si,0.3,28.5,0.1,10.0,,51.599999999999994,30.1,505.5901999029276,4.23104,20,,9.5
Si,0.3,28.5,0.1,10.0,,51.099999999999994,30.1,507.19161307660545,4.23954,20,,10.0
Si,0.3,28.5,0.1,10.5,,60.599999999999994,30.1,445.5079136539489,4.13904,20,,0.0
Si,0.3,28.5,0.1,10.5,,60.099999999999994,30.1,459.65004927767984,4.147539999999999,20,,0.5
Si,0.3,28.5,0.1,10.5,,59.599999999999994,30.1,465.5079136539489,4.15604,20,,1.0
Si,0.3,28.5,0.1,10.5,,59.099999999999994,30.1,470.0028110817807,4.16454,20,,1.5
Si,0.3,28.5,0.1,10.5,,58.599999999999994,30.1,473.7921849014108,4.173039999999999,20,,2.0
Si,0.3,28.5,0.1,10.5,,58.099999999999994,30.1,477.13069025563266,4.18154,20,,2.5
Si,0.3,28.5,0.1,10.5,,57.599999999999994,30.1,480.1489298053264,4.19004,20,,3.0
Si,0.3,28.5,0.1,10.5,,57.099999999999994,30.1,482.9244875216883,4.1985399999999995,20,,3.5
Si,0.3,28.5,0.1,10.5,,56.599999999999994,30.1,485.5079136539489,4.207039999999999,20,,4.0
Si,0.3,28.5,0.1,10.5,,56.099999999999994,30.1,487.93432052514174,4.21554,20,,4.5
Si,0.3,28.5,0.1,10.5,,55.599999999999994,30.1,490.2292732039447,4.22404,20,,5.0
Si,0.3,28.5,0.1,10.5,,55.099999999999994,30.1,492.4120712521832,4.232539999999999,20,,5.5
Si,0.3,28.5,0.1,10.5,,54.599999999999994,30.1,494.49770850961244,4.24104,20,,6.0
Si,0.3,28.5,0.1,10.5,,54.099999999999994,30.1,496.4981087898767,4.24954,20,,6.5
Si,0.3,28.5,0.1,10.5,,53.599999999999994,30.1,498.4229398752407,4.258039999999999,20,,7.0
Si,0.3,28.5,0.1,10.5,,53.099999999999994,30.1,500.2801694044655,4.26654,20,,7.5
Si,0.3,28.5,0.1,10.5,,52.599999999999994,30.1,502.0764561488727,4.27504,20,,8.0
Si,0.3,28.5,0.1,10.5,,52.099999999999994,30.1,503.8174326024019,4.2835399999999995,20,,8.5
Si,0.3,28.5,0.1,10.5,,51.599999999999994,30.1,505.5079136539489,4.292039999999999,20,,9.0
Si,0.3,28.5,0.1,10.5,,51.099999999999994,30.1,507.15205368363866,4.30054,20,,9.5
Si,0.3,28.5,0.1,10.5,,50.599999999999994,30.1,508.7534668573165,4.3090399999999995,20,,10.0
Si,0.3,28.5,0.15,9.5,,61.55,30.9,455.1373490482627,4.000114999999999,20,,0.0
Si,0.3,28.5,0.15,9.5,,61.05,30.9,469.27948467199366,4.008614999999999,20,,0.5
Si,0.3,28.5,0.15,9.5,,60.55,30.9,475.1373490482627,4.0171149999999995,20,,1.0
Si,0.3,28.5,0.15,9.5,,60.05,30.9,479.6322464760945,4.025614999999999,20,,1.5
Si,0.3,28.5,0.15,9.5,,59.55,30.9,483.4216202957246,4.034114999999999,20,,2.0
Si,0.3,28.5,0.15,9.5,,59.05,30.9,486.76012564994653,4.042615,20,,2.5
Si,0.3,28.5,0.15,9.5,,58.55,30.9,489.77836519964023,4.051114999999999,20,,3.0
Si,0.3,28.5,0.15,9.5,,58.05,30.9,492.55392291600214,4.059614999999999,20,,3.5
Si,0.3,28.5,0.15,9.5,,57.55,30.9,495.1373490482627,4.068114999999999,20,,4.0
Si,0.3,28.5,0.15,9.5,,57.05,30.9,497.56375591945556,4.076614999999999,20,,4.5
Si,0.3,28.5,0.15,9.5,,56.55,30.9,499.8587085982585,4.085114999999999,20,,5.0
Si,0.3,28.5,0.15,9.5,,56.05,30.9,502.041506646497,4.093614999999999,20,,5.5
Si,0.3,28.5,0.15,9.5,,55.55,30.9,504.12714390392625,4.1021149999999995,20,,6.0
Si,0.3,28.5,0.15,9.5,,55.05,30.9,506.1275441841906,4.110614999999999,20,,6.5
Si,0.3,28.5,0.15,9.5,,54.55,30.9,508.05237526955455,4.119114999999999,20,,7.0
Si,0.3,28.5,0.15,9.5,,54.05,30.9,509.9096047987793,4.127615,20,,7.5
Si,0.3,28.5,0.15,9.5,,53.55,30.9,511.7058915431865,4.136114999999999,20,,8.0
Si,0.3,28.5,0.15,9.5,,53.05,30.9,513.4468679967157,4.144614999999999,20,,8.5
Si,0.3,28.5,0.15,9.5,,52.55,30.9,515.1373490482626,4.153114999999999,20,,9.0
Si,0.3,28.5,0.15,9.5,,52.05,30.9,516.7814890779524,4.161614999999999,20,,9.5
Si,0.3,28.5,0.15,9.5,,51.55,30.9,518.3829022516303,4.170114999999999,20,,10.0
Si,0.3,28.5,0.15,10.0,,61.05,30.9,456.73876222194053,4.069615,20,,0.0
