X_element,C_wt%,Cr_wt%,N_wt%,Mn_wt%,Ni_wt%,Fe_wt% (balance),PREN,Strength_proxy_MPa,Cost_proxy_$_per_kg,Service_T_C (info),Mo_wt%,Si_wt%
Ni,0.01,27.5,0.0,9.5,4.0,58.989999999999995,27.5,325.59672346688876,3.3120130000000003,20,,
Ni,0.01,27.5,0.0,9.5,4.5,58.489999999999995,27.5,328.0231303380816,3.381513,20,,
Ni,0.01,27.5,0.0,9.5,5.0,57.989999999999995,27.5,330.31808301688454,3.4510130000000006,20,,
Ni,0.01,27.5,0.0,9.5,5.5,57.489999999999995,27.5,332.50088106512305,3.5205130000000002,20,,
Ni,0.01,27.5,0.0,9.5,6.0,56.989999999999995,27.5,334.5865183225523,3.5900130000000003,20,,
Ni,0.01,27.5,0.0,9.5,6.5,56.489999999999995,27.5,336.5869186028166,3.6595130000000005,20,,
Ni,0.01,27.5,0.0,9.5,7.0,55.989999999999995,27.5,338.51174968818054,3.729013,20,,
Ni,0.01,27.5,0.0,9.5,7.5,55.489999999999995,27.5,340.36897921740535,3.7985130000000003,20,,
Ni,0.01,27.5,0.0,9.5,8.0,54.989999999999995,27.5,342.16526596181257,3.8680130000000004,20,,
Ni,0.01,27.5,0.0,9.5,8.5,54.489999999999995,27.5,343.90624241534175,3.9375130000000005,20,,
Ni,0.01,27.5,0.0,9.5,9.0,53.989999999999995,27.5,345.59672346688876,4.007013000000001,20,,
Ni,0.01,27.5,0.0,9.5,9.5,53.489999999999995,27.5,347.2408634965785,4.076513,20,,
Ni,0.01,27.5,0.0,9.5,10.0,52.989999999999995,27.5,348.84227667025635,4.146013,20,,
Ni,0.01,27.5,0.0,10.0,0.0,62.489999999999995,27.5,287.598489933986,2.7650130000000006,20,,
Ni,0.01,27.5,0.0,10.0,0.5,61.989999999999995,27.5,301.74062555771695,2.8345130000000007,20,,
Ni,0.01,27.5,0.0,10.0,1.0,61.489999999999995,27.5,307.598489933986,2.904013000000001,20,,
Ni,0.01,27.5,0.0,10.0,1.5,60.989999999999995,27.5,312.0933873618178,2.9735130000000005,20,,
Ni,0.01,27.5,0.0,10.0,2.0,60.489999999999995,27.5,315.8827611814479,3.0430130000000006,20,,
Ni,0.01,27.5,0.0,10.0,2.5,59.989999999999995,27.5,319.22126653566977,3.1125130000000008,20,,
Ni,0.01,27.5,0.0,10.0,3.0,59.489999999999995,27.5,322.23950608536353,3.1820130000000004,20,,
Ni,0.01,27.5,0.0,10.0,3.5,58.989999999999995,27.5,325.01506380172543,3.2515130000000005,20,,
Ni,0.01,27.5,0.0,10.0,4.0,58.489999999999995,27.5,327.598489933986,3.3210130000000007,20,,
Ni,0.01,27.5,0.0,10.0,4.5,57.989999999999995,27.5,330.02489680517886,3.3905130000000003,20,,
Ni,0.01,27.5,0.0,10.0,5.0,57.489999999999995,27.5,332.3198494839818,3.460013000000001,20,,
Ni,0.01,27.5,0.0,10.0,5.5,56.989999999999995,27.5,334.5026475322203,3.5295130000000006,20,,
Ni,0.01,27.5,0.0,10.0,6.0,56.489999999999995,27.5,336.58828478964955,3.5990130000000007,20,,
Ni,0.01,27.5,0.0,10.0,6.5,55.989999999999995,27.5,338.5886850699138,3.668513000000001,20,,
Ni,0.01,27.5,0.0,10.0,7.0,55.489999999999995,27.5,340.5135161552778,3.7380130000000005,20,,
Ni,0.01,27.5,0.0,10.0,7.5,54.989999999999995,27.5,342.3707456845026,3.8075130000000006,20,,
Ni,0.01,27.5,0.0,10.0,8.0,54.489999999999995,27.5,344.1670324289098,3.8770130000000007,20,,
Ni,0.01,27.5,0.0,10.0,8.5,53.989999999999995,27.5,345.908008882439,3.946513000000001,20,,
Ni,0.01,27.5,0.0,10.0,9.0,53.489999999999995,27.5,347.598489933986,4.016013000000001,20,,
Ni,0.01,27.5,0.0,10.0,9.5,52.989999999999995,27.5,349.24262996367577,4.085513000000001,20,,
Ni,0.01,27.5,0.0,10.0,10.0,52.489999999999995,27.5,350.8440431373536,4.155013,20,,
Ni,0.01,27.5,0.0,10.5,0.0,61.989999999999995,27.5,289.5508071598748,2.7740130000000005,20,,
Ni,0.01,27.5,0.0,10.5,0.5,61.489999999999995,27.5,303.69294278360576,2.8435130000000006,20,,
Ni,0.01,27.5,0.0,10.5,1.0,60.989999999999995,27.5,309.5508071598748,2.9130130000000003,20,,
Ni,0.01,27.5,0.0,10.5,1.5,60.489999999999995,27.5,314.0457045877066,2.9825130000000004,20,,
Ni,0.01,27.5,0.0,10.5,2.0,59.989999999999995,27.5,317.8350784073367,3.0520130000000005,20,,
Ni,0.01,27.5,0.0,10.5,2.5,59.489999999999995,27.5,321.1735837615586,3.1215130000000006,20,,
Ni,0.01,27.5,0.0,10.5,3.0,58.989999999999995,27.5,324.19182331125234,3.1910130000000003,20,,
Ni,0.01,27.5,0.0,10.5,3.5,58.489999999999995,27.5,326.96738102761424,3.2605130000000004,20,,
Ni,0.01,27.5,0.0,10.5,4.0,57.989999999999995,27.5,329.5508071598748,3.3300130000000006,20,,
Ni,0.01,27.5,0.0,10.5,4.5,57.489999999999995,27.5,331.97721403106766,3.3995130000000007,20,,
Ni,0.01,27.5,0.0,10.5,5.0,56.989999999999995,27.5,334.2721667098706,3.4690130000000003,20,,
Ni,0.01,27.5,0.0,10.5,5.5,56.489999999999995,27.5,336.4549647581091,3.5385130000000005,20,,
Ni,0.01,27.5,0.0,10.5,6.0,55.989999999999995,27.5,338.54060201553835,3.6080130000000006,20,,
Ni,0.01,27.5,0.0,10.5,6.5,55.489999999999995,27.5,340.5410022958026,3.6775130000000007,20,,
Ni,0.01,27.5,0.0,10.5,7.0,54.989999999999995,27.5,342.4658333811666,3.747013000000001,20,,
Ni,0.01,27.5,0.0,10.5,7.5,54.489999999999995,27.5,344.3230629103914,3.8165130000000005,20,,
Ni,0.01,27.5,0.0,10.5,8.0,53.989999999999995,27.5,346.1193496547986,3.8860130000000006,20,,
Ni,0.01,27.5,0.0,10.5,8.5,53.489999999999995,27.5,347.8603261083278,3.9555130000000007,20,,
Ni,0.01,27.5,0.0,10.5,9.0,52.989999999999995,27.5,349.5508071598748,4.025013,20,,
Ni,0.01,27.5,0.0,10.5,9.5,52.489999999999995,27.5,351.1949471895646,4.094513000000001,20,,
Ni,0.01,27.5,0.0,10.5,10.0,51.989999999999995,27.5,352.7963603632424,4.164013000000001,20,,
Ni,0.01,27.5,0.05,9.5,0.0,62.94,28.3,325.84594706188494,2.756088,20,,
Ni,0.01,27.5,0.05,9.5,0.5,62.44,28.3,339.9880826856159,2.825588,20,,
Ni,0.01,27.5,0.05,9.5,1.0,61.94,28.3,345.84594706188494,2.8950880000000003,20,,
Ni,0.01,27.5,0.05,9.5,1.5,61.44,28.3,350.34084448971674,2.964588,20,,
Ni,0.01,27.5,0.05,9.5,2.0,60.94,28.3,354.13021830934684,3.034088,20,,
Ni,0.01,27.5,0.05,9.5,2.5,60.44,28.3,357.46872366356877,3.1035880000000002,20,,
Ni,0.01,27.5,0.05,9.5,3.0,59.94,28.3,360.48696321326247,3.173088,20,,
Ni,0.01,27.5,0.05,9.5,3.5,59.44,28.3,363.2625209296244,3.242588,20,,
Ni,0.01,27.5,0.05,9.5,4.0,58.94,28.3,365.84594706188494,3.312088,20,,
Ni,0.01,27.5,0.05,9.5,4.5,58.44,28.3,368.2723539330778,3.381588,20,,
Ni,0.01,27.5,0.05,9.5,5.0,57.94,28.3,370.5673066118807,3.4510880000000004,20,,
Ni,0.01,27.5,0.05,9.5,5.5,57.44,28.3,372.75010466011923,3.520588,20,,
Ni,0.01,27.5,0.05,9.5,6.0,56.94,28.3,374.8357419175485,3.590088,20,,
Ni,0.01,27.5,0.05,9.5,6.5,56.44,28.3,376.8361421978128,3.6595880000000003,20,,
Ni,0.01,27.5,0.05,9.5,7.0,55.94,28.3,378.7609732831768,3.729088,20,,
Ni,0.01,27.5,0.05,9.5,7.5,55.44,28.3,380.61820281240153,3.798588,20,,
Ni,0.01,27.5,0.05,9.5,8.0,54.94,28.3,382.41448955680875,3.868088,20,,
Ni,0.01,27.5,0.05,9.5,8.5,54.44,28.3,384.15546601033793,3.9375880000000003,20,,
Ni,0.01,27.5,0.05,9.5,9.0,53.94,28.3,385.84594706188494,4.0070879999999995,20,,
Ni,0.01,27.5,0.05,9.5,9.5,53.44,28.3,387.4900870915747,4.076588,20,,
Ni,0.01,27.5,0.05,9.5,10.0,52.94,28.3,389.09150026525253,4.146088000000001,20,,
Ni,0.01,27.5,0.05,10.0,0.0,62.44,28.3,327.84771352898224,2.7650880000000004,20,,
Ni,0.01,27.5,0.05,10.0,0.5,61.94,28.3,341.9898491527132,2.8345880000000006,20,,
Ni,0.01,27.5,0.05,10.0,1.0,61.44,28.3,347.84771352898224,2.9040880000000007,20,,
Ni,0.01,27.5,0.05,10.0,1.5,60.94,28.3,352.34261095681404,2.9735880000000003,20,,
Ni,0.01,27.5,0.05,10.0,2.0,60.44,28.3,356.13198477644414,3.0430880000000005,20,,
Ni,0.01,27.5,0.05,10.0,2.5,59.94,28.3,359.470490130666,3.1125880000000006,20,,
Ni,0.01,27.5,0.05,10.0,3.0,59.44,28.3,362.48872968035977,3.1820880000000002,20,,
Ni,0.01,27.5,0.05,10.0,3.5,58.94,28.3,365.26428739672167,3.2515880000000004,20,,
Ni,0.01,27.5,0.05,10.0,4.0,58.44,28.3,367.84771352898224,3.3210880000000005,20,,
Ni,0.01,27.5,0.05,10.0,4.5,57.94,28.3,370.2741204001751,3.390588,20,,
Ni,0.01,27.5,0.05,10.0,5.0,57.44,28.3,372.569073078978,3.4600880000000007,20,,
Ni,0.01,27.5,0.05,10.0,5.5,56.94,28.3,374.75187112721653,3.5295880000000004,20,,
Ni,0.01,27.5,0.05,10.0,6.0,56.44,28.3,376.8375083846458,3.5990880000000005,20,,
Ni,0.01,27.5,0.05,10.0,6.5,55.94,28.3,378.83790866491006,3.6685880000000006,20,,
Ni,0.01,27.5,0.05,10.0,7.0,55.44,28.3,380.762739750274,3.7380880000000003,20,,
Ni,0.01,27.5,0.05,10.0,7.5,54.94,28.3,382.61996927949883,3.8075880000000004,20,,
Ni,0.01,27.5,0.05,10.0,8.0,54.44,28.3,384.41625602390604,3.8770880000000005,20,,
Ni,0.01,27.5,0.05,10.0,8.5,53.94,28.3,386.15723247743523,3.9465880000000007,20,,
Ni,0.01,27.5,0.05,10.0,9.0,53.44,28.3,387.84771352898224,4.016088,20,,
Ni,0.01,27.5,0.05,10.0,9.5,52.94,28.3,389.491853558672,4.085588,20,,
Ni,0.01,27.5,0.05,10.0,10.0,52.44,28.3,391.09326673234983,4.155088000000001,20,,
Ni,0.01,27.5,0.05,10.5,0.0,61.94,28.3,329.800030754871,2.7740880000000003,20,,
Ni,0.01,27.5,0.05,10.5,0.5,61.44,28.3,343.94216637860194,2.8435880000000004,20,,
Ni,0.01,27.5,0.05,10.5,1.0,60.94,28.3,349.800030754871,2.913088,20,,
Ni,0.01,27.5,0.05,10.5,1.5,60.44,28.3,354.2949281827028,2.9825880000000002,20,,
Ni,0.01,27.5,0.05,10.5,2.0,59.94,28.3,358.0843020023329,3.0520880000000004,20,,
Ni,0.01,27.5,0.05,10.5,2.5,59.44,28.3,361.4228073565548,3.1215880000000005,20,,
Ni,0.01,27.5,0.05,10.5,3.0,58.94,28.3,364.4410469062485,3.191088,20,,
Ni,0.01,27.5,0.05,10.5,3.5,58.44,28.3,367.2166046226104,3.2605880000000003,20,,
Ni,0.01,27.5,0.05,10.5,4.0,57.94,28.3,369.800030754871,3.3300880000000004,20,,
Ni,0.01,27.5,0.05,10.5,4.5,57.44,28.3,372.22643762606384,3.3995880000000005,20,,
Ni,0.01,27.5,0.05,10.5,5.0,56.94,28.3,374.52139030486677,3.469088,20,,
Ni,0.01,27.5,0.05,10.5,5.5,56.44,28.3,376.7041883531053,3.5385880000000003,20,,
Ni,0.01,27.5,0.05,10.5,6.0,55.94,28.3,378.78982561053454,3.6080880000000004,20,,
Ni,0.01,27.5,0.05,10.5,6.5,55.44,28.3,380.79022589079887,3.6775880000000005,20,,
Ni,0.01,27.5,0.05,10.5,7.0,54.94,28.3,382.7150569761628,3.7470880000000006,20,,
Ni,0.01,27.5,0.05,10.5,7.5,54.44,28.3,384.5722865053876,3.8165880000000003,20,,
Ni,0.01,27.5,0.05,10.5,8.0,53.94,28.3,386.3685732497948,3.8860880000000004,20,,
Ni,0.01,27.5,0.05,10.5,8.5,53.44,28.3,388.109549703324,3.9555880000000005,20,,
Ni,0.01,27.5,0.05,10.5,9.0,52.94,28.3,389.800030754871,4.025088,20,,
Ni,0.01,27.5,0.05,10.5,9.5,52.44,28.3,391.44417078456075,4.094588,20,,
Ni,0.01,27.5,0.05,10.5,10.0,51.94,28.3,393.0455839582386,4.1640880000000005,20,,
Ni,0.01,27.5,0.1,9.5,0.0,62.89,29.1,342.5177213499196,2.7561630000000004,20,,
Ni,0.01,27.5,0.1,9.5,0.5,62.39,29.1,356.65985697365056,2.8256630000000005,20,,
Ni,0.01,27.5,0.1,9.5,1.0,61.89,29.1,362.5177213499196,2.895163,20,,
Ni,0.01,27.5,0.1,9.5,1.5,61.39,29.1,367.0126187777514,2.9646630000000003,20,,
Ni,0.01,27.5,0.1,9.5,2.0,60.89,29.1,370.8019925973815,3.0341630000000004,20,,
Ni,0.01,27.5,0.1,9.5,2.5,60.39,29.1,374.1404979516034,3.1036630000000005,20,,
Ni,0.01,27.5,0.1,9.5,3.0,59.89,29.1,377.15873750129714,3.173163,20,,
Ni,0.01,27.5,0.1,9.5,3.5,59.39,29.1,379.93429521765904,3.2426630000000003,20,,
Ni,0.01,27.5,0.1,9.5,4.0,58.89,29.1,382.5177213499196,3.3121630000000004,20,,
Ni,0.01,27.5,0.1,9.5,4.5,58.39,29.1,384.94412822111246,3.3816630000000005,20,,
Ni,0.01,27.5,0.1,9.5,5.0,57.89,29.1,387.2390808999154,3.451163,20,,
Ni,0.01,27.5,0.1,9.5,5.5,57.39,29.1,389.4218789481539,3.5206630000000003,20,,
Ni,0.01,27.5,0.1,9.5,6.0,56.89,29.1,391.50751620558316,3.5901630000000004,20,,
Ni,0.01,27.5,0.1,9.5,6.5,56.39,29.1,393.50791648584743,3.6596630000000006,20,,
Ni,0.01,27.5,0.1,9.5,7.0,55.89,29.1,395.4327475712114,3.7291630000000007,20,,
Ni,0.01,27.5,0.1,9.5,7.5,55.39,29.1,397.2899771004362,3.7986630000000003,20,,
Ni,0.01,27.5,0.1,9.5,8.0,54.89,29.1,399.0862638448434,3.8681630000000005,20,,
Ni,0.01,27.5,0.1,9.5,8.5,54.39,29.1,400.8272402983726,3.9376630000000006,20,,
Ni,0.01,27.5,0.1,9.5,9.0,53.89,29.1,402.5177213499196,4.007163,20,,
Ni,0.01,27.5,0.1,9.5,9.5,53.39,29.1,404.1618613796094,4.076663,20,,
Ni,0.01,27.5,0.1,9.5,10.0,52.89,29.1,405.7632745532872,4.1461630000000005,20,,
Ni,0.01,27.5,0.1,10.0,0.0,62.39,29.1,344.51948781701685,2.7651630000000007,20,,
Ni,0.01,27.5,0.1,10.0,0.5,61.89,29.1,358.6616234407478,2.834663000000001,20,,
Ni,0.01,27.5,0.1,10.0,1.0,61.39,29.1,364.51948781701685,2.9041630000000005,20,,
Ni,0.01,27.5,0.1,10.0,1.5,60.89,29.1,369.01438524484865,2.9736630000000006,20,,
Ni,0.01,27.5,0.1,10.0,2.0,60.39,29.1,372.80375906447875,3.0431630000000007,20,,
Ni,0.01,27.5,0.1,10.0,2.5,59.89,29.1,376.1422644187006,3.112663000000001,20,,
Ni,0.01,27.5,0.1,10.0,3.0,59.39,29.1,379.1605039683944,3.1821630000000005,20,,
Ni,0.01,27.5,0.1,10.0,3.5,58.89,29.1,381.9360616847563,3.2516630000000006,20,,
Ni,0.01,27.5,0.1,10.0,4.0,58.39,29.1,384.51948781701685,3.3211630000000008,20,,
Ni,0.01,27.5,0.1,10.0,4.5,57.89,29.1,386.9458946882097,3.390663000000001,20,,
Ni,0.01,27.5,0.1,10.0,5.0,57.39,29.1,389.24084736701263,3.4601630000000005,20,,
Ni,0.01,27.5,0.1,10.0,5.5,56.89,29.1,391.42364541525114,3.5296630000000007,20,,
Ni,0.01,27.5,0.1,10.0,6.0,56.39,29.1,393.5092826726804,3.599163000000001,20,,
Ni,0.01,27.5,0.1,10.0,6.5,55.89,29.1,395.5096829529447,3.668663000000001,20,,
Ni,0.01,27.5,0.1,10.0,7.0,55.39,29.1,397.43451403830863,3.738163000000001,20,,
Ni,0.01,27.5,0.1,10.0,7.5,54.89,29.1,399.29174356753344,3.8076630000000007,20,,
Ni,0.01,27.5,0.1,10.0,8.0,54.39,29.1,401.08803031194066,3.877163000000001,20,,
Ni,0.01,27.5,0.1,10.0,8.5,53.89,29.1,402.82900676546984,3.946663000000001,20,,
Ni,0.01,27.5,0.1,10.0,9.0,53.39,29.1,404.51948781701685,4.016163000000001,20,,
Ni,0.01,27.5,0.1,10.0,9.5,52.89,29.1,406.1636278467066,4.085663,20,,
Ni,0.01,27.5,0.1,10.0,10.0,52.39,29.1,407.76504102038444,4.155163000000001,20,,
Ni,0.01,27.5,0.1,10.5,0.0,61.89,29.1,346.47180504290566,2.7741630000000006,20,,
Ni,0.01,27.5,0.1,10.5,0.5,61.39,29.1,360.6139406666366,2.8436630000000007,20,,
Ni,0.01,27.5,0.1,10.5,1.0,60.89,29.1,366.47180504290566,2.913163000000001,20,,
Ni,0.01,27.5,0.1,10.5,1.5,60.39,29.1,370.96670247073746,2.9826630000000005,20,,
Ni,0.01,27.5,0.1,10.5,2.0,59.89,29.1,374.75607629036756,3.0521630000000006,20,,
Ni,0.01,27.5,0.1,10.5,2.5,59.39,29.1,378.0945816445894,3.1216630000000007,20,,
Ni,0.01,27.5,0.1,10.5,3.0,58.89,29.1,381.1128211942832,3.1911630000000004,20,,
Ni,0.01,27.5,0.1,10.5,3.5,58.39,29.1,383.8883789106451,3.2606630000000005,20,,
Ni,0.01,27.5,0.1,10.5,4.0,57.89,29.1,386.47180504290566,3.3301630000000007,20,,
Ni,0.01,27.5,0.1,10.5,4.5,57.39,29.1,388.8982119140985,3.3996630000000003,20,,
Ni,0.01,27.5,0.1,10.5,5.0,56.89,29.1,391.19316459290144,3.469163000000001,20,,
Ni,0.01,27.5,0.1,10.5,5.5,56.39,29.1,393.37596264113995,3.5386630000000006,20,,
Ni,0.01,27.5,0.1,10.5,6.0,55.89,29.1,395.4615998985692,3.6081630000000007,20,,
Ni,0.01,27.5,0.1,10.5,6.5,55.39,29.1,397.4620001788335,3.677663000000001,20,,
Ni,0.01,27.5,0.1,10.5,7.0,54.89,29.1,399.38683126419744,3.7471630000000005,20,,
Ni,0.01,27.5,0.1,10.5,7.5,54.39,29.1,401.24406079342225,3.8166630000000006,20,,
Ni,0.01,27.5,0.1,10.5,8.0,53.89,29.1,403.04034753782946,3.8861630000000007,20,,
Ni,0.01,27.5,0.1,10.5,8.5,53.39,29.1,404.78132399135865,3.955663000000001,20,,
Ni,0.01,27.5,0.1,10.5,9.0,52.89,29.1,406.47180504290566,4.025163000000001,20,,
Ni,0.01,27.5,0.1,10.5,9.5,52.39,29.1,408.1159450725954,4.094663000000001,20,,
Ni,0.01,27.5,0.1,10.5,10.0,51.89,29.1,409.71735824627325,4.164163,20,,
Ni,0.01,27.5,0.15,9.5,0.0,62.84,29.9,355.31042369862223,2.756238,20,,
Ni,0.01,27.5,0.15,9.5,0.5,62.34,29.9,369.4525593223532,2.8257380000000003,20,,
Ni,0.01,27.5,0.15,9.5,1.0,61.84,29.9,375.31042369862223,2.895238,20,,
Ni,0.01,27.5,0.15,9.5,1.5,61.34,29.9,379.80532112645403,2.964738,20,,
Ni,0.01,27.5,0.15,9.5,2.0,60.84,29.9,383.59469494608413,3.034238,20,,
Ni,0.01,27.5,0.15,9.5,2.5,60.34,29.9,386.933200300306,3.1037380000000003,20,,
Ni,0.01,27.5,0.15,9.5,3.0,59.84,29.9,389.95143984999976,3.173238,20,,
Ni,0.01,27.5,0.15,9.5,3.5,59.34,29.9,392.72699756636166,3.242738,20,,
Ni,0.01,27.5,0.15,9.5,4.0,58.84,29.9,395.31042369862223,3.3122380000000002,20,,
Ni,0.01,27.5,0.15,9.5,4.5,58.34,29.9,397.7368305698151,3.3817380000000004,20,,
Ni,0.01,27.5,0.15,9.5,5.0,57.84,29.9,400.031783248618,3.451238,20,,
Ni,0.01,27.5,0.15,9.5,5.5,57.34,29.9,402.2145812968565,3.520738,20,,
Ni,0.01,27.5,0.15,9.5,6.0,56.84,29.9,404.3002185542858,3.5902380000000003,20,,
Ni,0.01,27.5,0.15,9.5,6.5,56.34,29.9,406.30061883455005,3.6597380000000004,20,,
Ni,0.01,27.5,0.15,9.5,7.0,55.84,29.9,408.225449919914,3.7292380000000005,20,,
Ni,0.01,27.5,0.15,9.5,7.5,55.34,29.9,410.0826794491388,3.798738,20,,
Ni,0.01,27.5,0.15,9.5,8.0,54.84,29.9,411.87896619354603,3.8682380000000003,20,,
Ni,0.01,27.5,0.15,9.5,8.5,54.34,29.9,413.6199426470752,3.9377380000000004,20,,
Ni,0.01,27.5,0.15,9.5,9.0,53.84,29.9,415.31042369862223,4.007238,20,,
Ni,0.01,27.5,0.15,9.5,9.5,53.34,29.9,416.954563728312,4.076738000000001,20,,
Ni,0.01,27.5,0.15,9.5,10.0,52.84,29.9,418.5559769019898,4.146238,20,,
Ni,0.01,27.5,0.15,10.0,0.0,62.34,29.9,357.3121901657195,2.7652380000000005,20,,
Ni,0.01,27.5,0.15,10.0,0.5,61.84,29.9,371.4543257894505,2.8347380000000006,20,,
Ni,0.01,27.5,0.15,10.0,1.0,61.34,29.9,377.3121901657195,2.9042380000000003,20,,
Ni,0.01,27.5,0.15,10.0,1.5,60.84,29.9,381.80708759355133,2.9737380000000004,20,,
Ni,0.01,27.5,0.15,10.0,2.0,60.34,29.9,385.59646141318143,3.0432380000000006,20,,
Ni,0.01,27.5,0.15,10.0,2.5,59.84,29.9,388.93496676740335,3.1127380000000007,20,,
Ni,0.01,27.5,0.15,10.0,3.0,59.34,29.9,391.95320631709706,3.1822380000000003,20,,
Ni,0.01,27.5,0.15,10.0,3.5,58.84,29.9,394.72876403345896,3.2517380000000005,20,,
Ni,0.01,27.5,0.15,10.0,4.0,58.34,29.9,397.3121901657195,3.3212380000000006,20,,
Ni,0.01,27.5,0.15,10.0,4.5,57.84,29.9,399.7385970369124,3.3907380000000007,20,,
Ni,0.01,27.5,0.15,10.0,5.0,57.34,29.9,402.0335497157153,3.4602380000000004,20,,
Ni,0.01,27.5,0.15,10.0,5.5,56.84,29.9,404.2163477639538,3.5297380000000005,20,,
Ni,0.01,27.5,0.15,10.0,6.0,56.34,29.9,406.3019850213831,3.5992380000000006,20,,
Ni,0.01,27.5,0.15,10.0,6.5,55.84,29.9,408.3023853016474,3.6687380000000007,20,,
Ni,0.01,27.5,0.15,10.0,7.0,55.34,29.9,410.22721638701137,3.738238000000001,20,,
Ni,0.01,27.5,0.15,10.0,7.5,54.84,29.9,412.0844459162361,3.8077380000000005,20,,
Ni,0.01,27.5,0.15,10.0,8.0,54.34,29.9,413.88073266064333,3.8772380000000006,20,,
Ni,0.01,27.5,0.15,10.0,8.5,53.84,29.9,415.6217091141725,3.9467380000000007,20,,
Ni,0.01,27.5,0.15,10.0,9.0,53.34,29.9,417.3121901657195,4.016238,20,,
Ni,0.01,27.5,0.15,10.0,9.5,52.84,29.9,418.9563301954093,4.085738000000001,20,,
Ni,0.01,27.5,0.15,10.0,10.0,52.34,29.9,420.5577433690871,4.155238000000001,20,,
Ni,0.01,27.5,0.15,10.5,0.0,61.84,29.9,359.2645073916083,2.7742380000000004,20,,
Ni,0.01,27.5,0.15,10.5,0.5,61.34,29.9,373.4066430153392,2.8437380000000005,20,,
Ni,0.01,27.5,0.15,10.5,1.0,60.84,29.9,379.2645073916083,2.9132380000000007,20,,
Ni,0.01,27.5,0.15,10.5,1.5,60.34,29.9,383.7594048194401,2.9827380000000003,20,,
Ni,0.01,27.5,0.15,10.5,2.0,59.84,29.9,387.5487786390702,3.0522380000000005,20,,
Ni,0.01,27.5,0.15,10.5,2.5,59.34,29.9,390.88728399329204,3.1217380000000006,20,,
Ni,0.01,27.5,0.15,10.5,3.0,58.84,29.9,393.9055235429858,3.1912380000000002,20,,
Ni,0.01,27.5,0.15,10.5,3.5,58.34,29.9,396.6810812593477,3.2607380000000004,20,,
Ni,0.01,27.5,0.15,10.5,4.0,57.84,29.9,399.2645073916083,3.3302380000000005,20,,
Ni,0.01,27.5,0.15,10.5,4.5,57.34,29.9,401.69091426280113,3.399738,20,,
Ni,0.01,27.5,0.15,10.5,5.0,56.84,29.9,403.98586694160406,3.4692380000000007,20,,
Ni,0.01,27.5,0.15,10.5,5.5,56.34,29.9,406.16866498984257,3.5387380000000004,20,,
Ni,0.01,27.5,0.15,10.5,6.0,55.84,29.9,408.2543022472718,3.6082380000000005,20,,
Ni,0.01,27.5,0.15,10.5,6.5,55.34,29.9,410.2547025275361,3.6777380000000006,20,,
Ni,0.01,27.5,0.15,10.5,7.0,54.84,29.9,412.17953361290006,3.7472380000000003,20,,
Ni,0.01,27.5,0.15,10.5,7.5,54.34,29.9,414.03676314212487,3.8167380000000004,20,,
Ni,0.01,27.5,0.15,10.5,8.0,53.84,29.9,415.8330498865321,3.8862380000000005,20,,
Ni,0.01,27.5,0.15,10.5,8.5,53.34,29.9,417.57402634006127,3.9557380000000006,20,,
Ni,0.01,27.5,0.15,10.5,9.0,52.84,29.9,419.2645073916083,4.025238,20,,
Ni,0.01,27.5,0.15,10.5,9.5,52.34,29.9,420.90864742129804,4.094738,20,,
Ni,0.01,27.5,0.15,10.5,10.0,51.84,29.9,422.51006059497587,4.164238000000001,20,,
Ni,0.01,28.0,0.0,9.5,0.0,62.489999999999995,28.0,287.2577668116336,2.8030130000000004,20,,
Ni,0.01,28.0,0.0,9.5,0.5,61.989999999999995,28.0,301.39990243536454,2.8725130000000005,20,,
Ni,0.01,28.0,0.0,9.5,1.0,61.489999999999995,28.0,307.2577668116336,2.942013,20,,
Ni,0.01,28.0,0.0,9.5,1.5,60.989999999999995,28.0,311.7526642394654,3.0115130000000003,20,,
Ni,0.01,28.0,0.0,9.5,2.0,60.489999999999995,28.0,315.5420380590955,3.0810130000000004,20,,
Ni,0.01,28.0,0.0,9.5,2.5,59.989999999999995,28.0,318.88054341331735,3.1505130000000006,20,,
Ni,0.01,28.0,0.0,9.5,3.0,59.489999999999995,28.0,321.8987829630111,3.2200130000000002,20,,
Ni,0.01,28.0,0.0,9.5,3.5,58.989999999999995,28.0,324.674340679373,3.2895130000000004,20,,
Ni,0.01,28.0,0.0,9.5,4.0,58.489999999999995,28.0,327.2577668116336,3.3590130000000005,20,,
Ni,0.01,28.0,0.0,9.5,4.5,57.989999999999995,28.0,329.68417368282644,3.4285130000000006,20,,
Ni,0.01,28.0,0.0,9.5,5.0,57.489999999999995,28.0,331.97912636162937,3.4980130000000003,20,,
Ni,0.01,28.0,0.0,9.5,5.5,56.989999999999995,28.0,334.1619244098679,3.5675130000000004,20,,
Ni,0.01,28.0,0.0,9.5,6.0,56.489999999999995,28.0,336.24756166729713,3.6370130000000005,20,,
Ni,0.01,28.0,0.0,9.5,6.5,55.989999999999995,28.0,338.2479619475614,3.7065130000000006,20,,
Ni,0.01,28.0,0.0,9.5,7.0,55.489999999999995,28.0,340.17279303292537,3.7760130000000007,20,,
Ni,0.01,28.0,0.0,9.5,7.5,54.989999999999995,28.0,342.0300225621502,3.8455130000000004,20,,
Ni,0.01,28.0,0.0,9.5,8.0,54.489999999999995,28.0,343.8263093065574,3.9150130000000005,20,,
