X_element,C_wt%,Cr_wt%,N_wt%,Si_wt%,Ni_wt%,Fe_wt% (balance),PREN,Strength_proxy_MPa,Cost_proxy_$_per_kg,Service_T_C (info),Mn_wt%,Mo_wt%
Ni,0.01,27.5,0.0,9.5,4.0,58.989999999999995,27.5,310.1856884594663,3.3025130000000007,20,,
Ni,0.01,27.5,0.0,9.5,4.5,58.489999999999995,27.5,312.61209533065914,3.372013000000001,20,,
Ni,0.01,27.5,0.0,9.5,5.0,57.989999999999995,27.5,314.9070480094621,3.4415130000000005,20,,
Ni,0.01,27.5,0.0,9.5,5.5,57.489999999999995,27.5,317.0898460577006,3.5110130000000006,20,,
Ni,0.01,27.5,0.0,9.5,6.0,56.989999999999995,27.5,319.17548331512984,3.5805130000000007,20,,
Ni,0.01,27.5,0.0,9.5,6.5,56.489999999999995,27.5,321.1758835953941,3.650013000000001,20,,
Ni,0.01,27.5,0.0,9.5,7.0,55.989999999999995,27.5,323.1007146807581,3.719513000000001,20,,
Ni,0.01,27.5,0.0,9.5,7.5,55.489999999999995,27.5,324.9579442099829,3.7890130000000006,20,,
Ni,0.01,27.5,0.0,9.5,8.0,54.989999999999995,27.5,326.7542309543901,3.8585130000000007,20,,
Ni,0.01,27.5,0.0,9.5,8.5,54.489999999999995,27.5,328.4952074079193,3.928013000000001,20,,
Ni,0.01,27.5,0.0,9.5,9.0,53.989999999999995,27.5,330.1856884594663,3.9975130000000005,20,,
Ni,0.01,27.5,0.0,9.5,9.5,53.489999999999995,27.5,331.82982848915606,4.067013000000001,20,,
Ni,0.01,27.5,0.0,9.5,10.0,52.989999999999995,27.5,333.4312416628339,4.136513000000001,20,,
Ni,0.01,27.5,0.0,10.0,0.0,62.489999999999995,27.5,271.7871016331441,2.7550130000000004,20,,
Ni,0.01,27.5,0.0,10.0,0.5,61.989999999999995,27.5,285.92923725687507,2.8245130000000005,20,,
Ni,0.01,27.5,0.0,10.0,1.0,61.489999999999995,27.5,291.7871016331441,2.894013,20,,
Ni,0.01,27.5,0.0,10.0,1.5,60.989999999999995,27.5,296.2819990609759,2.9635130000000003,20,,
Ni,0.01,27.5,0.0,10.0,2.0,60.489999999999995,27.5,300.071372880606,3.0330130000000004,20,,
Ni,0.01,27.5,0.0,10.0,2.5,59.989999999999995,27.5,303.40987823482794,3.1025130000000005,20,,
Ni,0.01,27.5,0.0,10.0,3.0,59.489999999999995,27.5,306.42811778452165,3.172013,20,,
Ni,0.01,27.5,0.0,10.0,3.5,58.989999999999995,27.5,309.20367550088355,3.2415130000000003,20,,
Ni,0.01,27.5,0.0,10.0,4.0,58.489999999999995,27.5,311.7871016331441,3.3110130000000004,20,,
Ni,0.01,27.5,0.0,10.0,4.5,57.989999999999995,27.5,314.21350850433697,3.3805130000000005,20,,
Ni,0.01,27.5,0.0,10.0,5.0,57.489999999999995,27.5,316.5084611831399,3.450013,20,,
Ni,0.01,27.5,0.0,10.0,5.5,56.989999999999995,27.5,318.6912592313784,3.5195130000000003,20,,
Ni,0.01,27.5,0.0,10.0,6.0,56.489999999999995,27.5,320.77689648880767,3.5890130000000005,20,,
Ni,0.01,27.5,0.0,10.0,6.5,55.989999999999995,27.5,322.777296769072,3.6585130000000006,20,,
Ni,0.01,27.5,0.0,10.0,7.0,55.489999999999995,27.5,324.70212785443596,3.7280130000000007,20,,
Ni,0.01,27.5,0.0,10.0,7.5,54.989999999999995,27.5,326.5593573836607,3.7975130000000004,20,,
Ni,0.01,27.5,0.0,10.0,8.0,54.489999999999995,27.5,328.3556441280679,3.8670130000000005,20,,
Ni,0.01,27.5,0.0,10.0,8.5,53.989999999999995,27.5,330.0966205815971,3.9365130000000006,20,,
Ni,0.01,27.5,0.0,10.0,9.0,53.489999999999995,27.5,331.7871016331441,4.006013,20,,
Ni,0.01,27.5,0.0,10.0,9.5,52.989999999999995,27.5,333.4312416628339,4.075513000000001,20,,
Ni,0.01,27.5,0.0,10.0,10.0,52.489999999999995,27.5,335.0326548365117,4.1450130000000005,20,,
Ni,0.01,27.5,0.0,10.5,0.0,61.989999999999995,27.5,273.34895541385515,2.7635130000000006,20,,
Ni,0.01,27.5,0.0,10.5,0.5,61.489999999999995,27.5,287.4910910375861,2.8330130000000007,20,,
Ni,0.01,27.5,0.0,10.5,1.0,60.989999999999995,27.5,293.34895541385515,2.902513000000001,20,,
Ni,0.01,27.5,0.0,10.5,1.5,60.489999999999995,27.5,297.84385284168695,2.9720130000000005,20,,
Ni,0.01,27.5,0.0,10.5,2.0,59.989999999999995,27.5,301.63322666131705,3.0415130000000006,20,,
Ni,0.01,27.5,0.0,10.5,2.5,59.489999999999995,27.5,304.9717320155389,3.1110130000000007,20,,
Ni,0.01,27.5,0.0,10.5,3.0,58.989999999999995,27.5,307.9899715652327,3.1805130000000004,20,,
Ni,0.01,27.5,0.0,10.5,3.5,58.489999999999995,27.5,310.7655292815946,3.2500130000000005,20,,
Ni,0.01,27.5,0.0,10.5,4.0,57.989999999999995,27.5,313.34895541385515,3.3195130000000006,20,,
Ni,0.01,27.5,0.0,10.5,4.5,57.489999999999995,27.5,315.775362285048,3.3890130000000003,20,,
Ni,0.01,27.5,0.0,10.5,5.0,56.989999999999995,27.5,318.07031496385093,3.458513000000001,20,,
Ni,0.01,27.5,0.0,10.5,5.5,56.489999999999995,27.5,320.25311301208944,3.5280130000000005,20,,
Ni,0.01,27.5,0.0,10.5,6.0,55.989999999999995,27.5,322.3387502695187,3.5975130000000006,20,,
Ni,0.01,27.5,0.0,10.5,6.5,55.489999999999995,27.5,324.33915054978297,3.6670130000000007,20,,
Ni,0.01,27.5,0.0,10.5,7.0,54.989999999999995,27.5,326.26398163514693,3.7365130000000004,20,,
Ni,0.01,27.5,0.0,10.5,7.5,54.489999999999995,27.5,328.12121116437174,3.8060130000000005,20,,
Ni,0.01,27.5,0.0,10.5,8.0,53.989999999999995,27.5,329.91749790877896,3.8755130000000007,20,,
Ni,0.01,27.5,0.0,10.5,8.5,53.489999999999995,27.5,331.65847436230814,3.9450130000000008,20,,
Ni,0.01,27.5,0.0,10.5,9.0,52.989999999999995,27.5,333.34895541385515,4.014513000000001,20,,
Ni,0.01,27.5,0.0,10.5,9.5,52.489999999999995,27.5,334.9930954435449,4.084013000000001,20,,
Ni,0.01,27.5,0.0,10.5,10.0,51.989999999999995,27.5,336.59450861722274,4.153513,20,,
Ni,0.01,27.5,0.05,9.5,0.0,62.94,28.3,310.4349120544625,2.7465880000000005,20,,
Ni,0.01,27.5,0.05,9.5,0.5,62.44,28.3,324.5770476781934,2.8160880000000006,20,,
Ni,0.01,27.5,0.05,9.5,1.0,61.94,28.3,330.4349120544625,2.8855880000000003,20,,
Ni,0.01,27.5,0.05,9.5,1.5,61.44,28.3,334.9298094822943,2.9550880000000004,20,,
Ni,0.01,27.5,0.05,9.5,2.0,60.94,28.3,338.7191833019244,3.0245880000000005,20,,
Ni,0.01,27.5,0.05,9.5,2.5,60.44,28.3,342.0576886561463,3.0940880000000006,20,,
Ni,0.01,27.5,0.05,9.5,3.0,59.94,28.3,345.07592820584,3.1635880000000003,20,,
Ni,0.01,27.5,0.05,9.5,3.5,59.44,28.3,347.8514859222019,3.2330880000000004,20,,
Ni,0.01,27.5,0.05,9.5,4.0,58.94,28.3,350.4349120544625,3.3025880000000005,20,,
Ni,0.01,27.5,0.05,9.5,4.5,58.44,28.3,352.8613189256553,3.3720880000000006,20,,
Ni,0.01,27.5,0.05,9.5,5.0,57.94,28.3,355.15627160445825,3.4415880000000003,20,,
Ni,0.01,27.5,0.05,9.5,5.5,57.44,28.3,357.33906965269676,3.5110880000000004,20,,
Ni,0.01,27.5,0.05,9.5,6.0,56.94,28.3,359.424706910126,3.5805880000000005,20,,
Ni,0.01,27.5,0.05,9.5,6.5,56.44,28.3,361.42510719039035,3.6500880000000007,20,,
Ni,0.01,27.5,0.05,9.5,7.0,55.94,28.3,363.3499382757543,3.719588000000001,20,,
Ni,0.01,27.5,0.05,9.5,7.5,55.44,28.3,365.20716780497906,3.7890880000000005,20,,
Ni,0.01,27.5,0.05,9.5,8.0,54.94,28.3,367.0034545493863,3.8585880000000006,20,,
Ni,0.01,27.5,0.05,9.5,8.5,54.44,28.3,368.74443100291546,3.9280880000000007,20,,
Ni,0.01,27.5,0.05,9.5,9.0,53.94,28.3,370.4349120544625,3.9975880000000004,20,,
Ni,0.01,27.5,0.05,9.5,9.5,53.44,28.3,372.07905208415224,4.067088,20,,
Ni,0.01,27.5,0.05,9.5,10.0,52.94,28.3,373.68046525783006,4.136588000000001,20,,
Ni,0.01,27.5,0.05,10.0,0.0,62.44,28.3,312.0363252281403,2.755088,20,,
Ni,0.01,27.5,0.05,10.0,0.5,61.94,28.3,326.17846085187125,2.8245880000000003,20,,
Ni,0.01,27.5,0.05,10.0,1.0,61.44,28.3,332.0363252281403,2.894088,20,,
Ni,0.01,27.5,0.05,10.0,1.5,60.94,28.3,336.5312226559721,2.963588,20,,
Ni,0.01,27.5,0.05,10.0,2.0,60.44,28.3,340.3205964756022,3.0330880000000002,20,,
Ni,0.01,27.5,0.05,10.0,2.5,59.94,28.3,343.65910182982407,3.1025880000000003,20,,
Ni,0.01,27.5,0.05,10.0,3.0,59.44,28.3,346.6773413795178,3.172088,20,,
Ni,0.01,27.5,0.05,10.0,3.5,58.94,28.3,349.45289909587973,3.241588,20,,
Ni,0.01,27.5,0.05,10.0,4.0,58.44,28.3,352.0363252281403,3.3110880000000003,20,,
Ni,0.01,27.5,0.05,10.0,4.5,57.94,28.3,354.46273209933315,3.3805880000000004,20,,
Ni,0.01,27.5,0.05,10.0,5.0,57.44,28.3,356.7576847781361,3.450088,20,,
Ni,0.01,27.5,0.05,10.0,5.5,56.94,28.3,358.9404828263746,3.519588,20,,
Ni,0.01,27.5,0.05,10.0,6.0,56.44,28.3,361.02612008380385,3.5890880000000003,20,,
Ni,0.01,27.5,0.05,10.0,6.5,55.94,28.3,363.0265203640681,3.6585880000000004,20,,
Ni,0.01,27.5,0.05,10.0,7.0,55.44,28.3,364.9513514494321,3.7280880000000005,20,,
Ni,0.01,27.5,0.05,10.0,7.5,54.94,28.3,366.8085809786569,3.797588,20,,
Ni,0.01,27.5,0.05,10.0,8.0,54.44,28.3,368.6048677230641,3.8670880000000003,20,,
Ni,0.01,27.5,0.05,10.0,8.5,53.94,28.3,370.3458441765933,3.9365880000000004,20,,
Ni,0.01,27.5,0.05,10.0,9.0,53.44,28.3,372.0363252281403,4.006088,20,,
Ni,0.01,27.5,0.05,10.0,9.5,52.94,28.3,373.68046525783006,4.075588,20,,
Ni,0.01,27.5,0.05,10.0,10.0,52.44,28.3,375.2818784315079,4.145088,20,,
Ni,0.01,27.5,0.05,10.5,0.0,61.94,28.3,313.59817900885133,2.7635880000000004,20,,
Ni,0.01,27.5,0.05,10.5,0.5,61.44,28.3,327.7403146325823,2.8330880000000005,20,,
Ni,0.01,27.5,0.05,10.5,1.0,60.94,28.3,333.59817900885133,2.9025880000000006,20,,
Ni,0.01,27.5,0.05,10.5,1.5,60.44,28.3,338.09307643668313,2.9720880000000003,20,,
Ni,0.01,27.5,0.05,10.5,2.0,59.94,28.3,341.88245025631323,3.0415880000000004,20,,
Ni,0.01,27.5,0.05,10.5,2.5,59.44,28.3,345.22095561053516,3.1110880000000005,20,,
Ni,0.01,27.5,0.05,10.5,3.0,58.94,28.3,348.23919516022886,3.180588,20,,
Ni,0.01,27.5,0.05,10.5,3.5,58.44,28.3,351.01475287659076,3.2500880000000003,20,,
Ni,0.01,27.5,0.05,10.5,4.0,57.94,28.3,353.59817900885133,3.3195880000000004,20,,
Ni,0.01,27.5,0.05,10.5,4.5,57.44,28.3,356.0245858800442,3.389088,20,,
Ni,0.01,27.5,0.05,10.5,5.0,56.94,28.3,358.3195385588471,3.4585880000000007,20,,
Ni,0.01,27.5,0.05,10.5,5.5,56.44,28.3,360.5023366070856,3.5280880000000003,20,,
Ni,0.01,27.5,0.05,10.5,6.0,55.94,28.3,362.5879738645149,3.5975880000000005,20,,
Ni,0.01,27.5,0.05,10.5,6.5,55.44,28.3,364.5883741447792,3.6670880000000006,20,,
Ni,0.01,27.5,0.05,10.5,7.0,54.94,28.3,366.51320523014317,3.7365880000000002,20,,
Ni,0.01,27.5,0.05,10.5,7.5,54.44,28.3,368.3704347593679,3.8060880000000004,20,,
Ni,0.01,27.5,0.05,10.5,8.0,53.94,28.3,370.16672150377514,3.8755880000000005,20,,
Ni,0.01,27.5,0.05,10.5,8.5,53.44,28.3,371.9076979573043,3.9450880000000006,20,,
Ni,0.01,27.5,0.05,10.5,9.0,52.94,28.3,373.59817900885133,4.014588,20,,
Ni,0.01,27.5,0.05,10.5,9.5,52.44,28.3,375.2423190385411,4.084088,20,,
Ni,0.01,27.5,0.05,10.5,10.0,51.94,28.3,376.8437322122189,4.153588000000001,20,,
Ni,0.01,27.5,0.1,9.5,0.0,62.89,29.1,327.10668634249714,2.7466630000000007,20,,
Ni,0.01,27.5,0.1,9.5,0.5,62.39,29.1,341.2488219662281,2.816163000000001,20,,
Ni,0.01,27.5,0.1,9.5,1.0,61.89,29.1,347.10668634249714,2.885663000000001,20,,
Ni,0.01,27.5,0.1,9.5,1.5,61.39,29.1,351.60158377032894,2.9551630000000007,20,,
Ni,0.01,27.5,0.1,9.5,2.0,60.89,29.1,355.39095758995904,3.0246630000000008,20,,
Ni,0.01,27.5,0.1,9.5,2.5,60.39,29.1,358.7294629441809,3.094163000000001,20,,
Ni,0.01,27.5,0.1,9.5,3.0,59.89,29.1,361.74770249387467,3.1636630000000006,20,,
Ni,0.01,27.5,0.1,9.5,3.5,59.39,29.1,364.5232602102366,3.2331630000000007,20,,
Ni,0.01,27.5,0.1,9.5,4.0,58.89,29.1,367.10668634249714,3.302663000000001,20,,
Ni,0.01,27.5,0.1,9.5,4.5,58.39,29.1,369.53309321369,3.3721630000000005,20,,
Ni,0.01,27.5,0.1,9.5,5.0,57.89,29.1,371.8280458924929,3.441663000000001,20,,
Ni,0.01,27.5,0.1,9.5,5.5,57.39,29.1,374.01084394073143,3.5111630000000007,20,,
Ni,0.01,27.5,0.1,9.5,6.0,56.89,29.1,376.0964811981607,3.580663000000001,20,,
Ni,0.01,27.5,0.1,9.5,6.5,56.39,29.1,378.09688147842496,3.650163000000001,20,,
Ni,0.01,27.5,0.1,9.5,7.0,55.89,29.1,380.0217125637889,3.7196630000000006,20,,
Ni,0.01,27.5,0.1,9.5,7.5,55.39,29.1,381.87894209301373,3.7891630000000007,20,,
Ni,0.01,27.5,0.1,9.5,8.0,54.89,29.1,383.67522883742095,3.858663000000001,20,,
Ni,0.01,27.5,0.1,9.5,8.5,54.39,29.1,385.41620529095013,3.928163000000001,20,,
Ni,0.01,27.5,0.1,9.5,9.0,53.89,29.1,387.10668634249714,3.9976630000000006,20,,
Ni,0.01,27.5,0.1,9.5,9.5,53.39,29.1,388.7508263721869,4.067163000000001,20,,
Ni,0.01,27.5,0.1,9.5,10.0,52.89,29.1,390.35223954586473,4.136663,20,,
Ni,0.01,27.5,0.1,10.0,0.0,62.39,29.1,328.70809951617497,2.7551630000000005,20,,
Ni,0.01,27.5,0.1,10.0,0.5,61.89,29.1,342.8502351399059,2.8246630000000006,20,,
Ni,0.01,27.5,0.1,10.0,1.0,61.39,29.1,348.70809951617497,2.8941630000000007,20,,
Ni,0.01,27.5,0.1,10.0,1.5,60.89,29.1,353.20299694400677,2.9636630000000004,20,,
Ni,0.01,27.5,0.1,10.0,2.0,60.39,29.1,356.99237076363687,3.0331630000000005,20,,
Ni,0.01,27.5,0.1,10.0,2.5,59.89,29.1,360.3308761178588,3.1026630000000006,20,,
Ni,0.01,27.5,0.1,10.0,3.0,59.39,29.1,363.3491156675525,3.1721630000000003,20,,
Ni,0.01,27.5,0.1,10.0,3.5,58.89,29.1,366.1246733839144,3.2416630000000004,20,,
Ni,0.01,27.5,0.1,10.0,4.0,58.39,29.1,368.70809951617497,3.3111630000000005,20,,
Ni,0.01,27.5,0.1,10.0,4.5,57.89,29.1,371.1345063873678,3.380663,20,,
Ni,0.01,27.5,0.1,10.0,5.0,57.39,29.1,373.42945906617075,3.4501630000000008,20,,
Ni,0.01,27.5,0.1,10.0,5.5,56.89,29.1,375.61225711440926,3.5196630000000004,20,,
Ni,0.01,27.5,0.1,10.0,6.0,56.39,29.1,377.6978943718385,3.5891630000000005,20,,
Ni,0.01,27.5,0.1,10.0,6.5,55.89,29.1,379.69829465210285,3.6586630000000007,20,,
Ni,0.01,27.5,0.1,10.0,7.0,55.39,29.1,381.6231257374668,3.7281630000000003,20,,
Ni,0.01,27.5,0.1,10.0,7.5,54.89,29.1,383.48035526669156,3.7976630000000005,20,,
Ni,0.01,27.5,0.1,10.0,8.0,54.39,29.1,385.2766420110988,3.8671630000000006,20,,
Ni,0.01,27.5,0.1,10.0,8.5,53.89,29.1,387.01761846462796,3.9366630000000007,20,,
Ni,0.01,27.5,0.1,10.0,9.0,53.39,29.1,388.70809951617497,4.006163000000001,20,,
Ni,0.01,27.5,0.1,10.0,9.5,52.89,29.1,390.35223954586473,4.0756630000000005,20,,
Ni,0.01,27.5,0.1,10.0,10.0,52.39,29.1,391.95365271954256,4.145163,20,,
Ni,0.01,27.5,0.1,10.5,0.0,61.89,29.1,330.269953296886,2.7636630000000006,20,,
Ni,0.01,27.5,0.1,10.5,0.5,61.39,29.1,344.41208892061695,2.8331630000000008,20,,
Ni,0.01,27.5,0.1,10.5,1.0,60.89,29.1,350.269953296886,2.9026630000000004,20,,
Ni,0.01,27.5,0.1,10.5,1.5,60.39,29.1,354.7648507247178,2.9721630000000006,20,,
Ni,0.01,27.5,0.1,10.5,2.0,59.89,29.1,358.5542245443479,3.0416630000000007,20,,
Ni,0.01,27.5,0.1,10.5,2.5,59.39,29.1,361.89272989856977,3.111163000000001,20,,
Ni,0.01,27.5,0.1,10.5,3.0,58.89,29.1,364.91096944826353,3.1806630000000005,20,,
Ni,0.01,27.5,0.1,10.5,3.5,58.39,29.1,367.68652716462543,3.2501630000000006,20,,
Ni,0.01,27.5,0.1,10.5,4.0,57.89,29.1,370.269953296886,3.3196630000000007,20,,
Ni,0.01,27.5,0.1,10.5,4.5,57.39,29.1,372.69636016807885,3.389163000000001,20,,
Ni,0.01,27.5,0.1,10.5,5.0,56.89,29.1,374.9913128468818,3.4586630000000005,20,,
Ni,0.01,27.5,0.1,10.5,5.5,56.39,29.1,377.1741108951203,3.5281630000000006,20,,
Ni,0.01,27.5,0.1,10.5,6.0,55.89,29.1,379.25974815254955,3.5976630000000007,20,,
Ni,0.01,27.5,0.1,10.5,6.5,55.39,29.1,381.2601484328138,3.667163000000001,20,,
Ni,0.01,27.5,0.1,10.5,7.0,54.89,29.1,383.1849795181778,3.736663000000001,20,,
Ni,0.01,27.5,0.1,10.5,7.5,54.39,29.1,385.0422090474026,3.8061630000000006,20,,
Ni,0.01,27.5,0.1,10.5,8.0,53.89,29.1,386.8384957918098,3.8756630000000007,20,,
Ni,0.01,27.5,0.1,10.5,8.5,53.39,29.1,388.579472245339,3.945163000000001,20,,
Ni,0.01,27.5,0.1,10.5,9.0,52.89,29.1,390.269953296886,4.0146630000000005,20,,
Ni,0.01,27.5,0.1,10.5,9.5,52.39,29.1,391.91409332657577,4.084163,20,,
Ni,0.01,27.5,0.1,10.5,10.0,51.89,29.1,393.5155065002536,4.153663000000001,20,,
Ni,0.01,27.5,0.15,9.5,0.0,62.84,29.9,339.8993886911998,2.7467380000000006,20,,
Ni,0.01,27.5,0.15,9.5,0.5,62.34,29.9,354.04152431493077,2.8162380000000007,20,,
Ni,0.01,27.5,0.15,9.5,1.0,61.84,29.9,359.8993886911998,2.885738000000001,20,,
Ni,0.01,27.5,0.15,9.5,1.5,61.34,29.9,364.3942861190316,2.9552380000000005,20,,
Ni,0.01,27.5,0.15,9.5,2.0,60.84,29.9,368.1836599386617,3.0247380000000006,20,,
Ni,0.01,27.5,0.15,9.5,2.5,60.34,29.9,371.52216529288364,3.0942380000000007,20,,
Ni,0.01,27.5,0.15,9.5,3.0,59.84,29.9,374.54040484257735,3.1637380000000004,20,,
Ni,0.01,27.5,0.15,9.5,3.5,59.34,29.9,377.31596255893925,3.2332380000000005,20,,
Ni,0.01,27.5,0.15,9.5,4.0,58.84,29.9,379.8993886911998,3.3027380000000006,20,,
Ni,0.01,27.5,0.15,9.5,4.5,58.34,29.9,382.32579556239267,3.3722380000000003,20,,
Ni,0.01,27.5,0.15,9.5,5.0,57.84,29.9,384.6207482411956,3.441738000000001,20,,
Ni,0.01,27.5,0.15,9.5,5.5,57.34,29.9,386.8035462894341,3.5112380000000005,20,,
Ni,0.01,27.5,0.15,9.5,6.0,56.84,29.9,388.88918354686336,3.5807380000000006,20,,
Ni,0.01,27.5,0.15,9.5,6.5,56.34,29.9,390.8895838271277,3.6502380000000008,20,,
Ni,0.01,27.5,0.15,9.5,7.0,55.84,29.9,392.81441491249166,3.7197380000000004,20,,
Ni,0.01,27.5,0.15,9.5,7.5,55.34,29.9,394.6716444417164,3.7892380000000006,20,,
Ni,0.01,27.5,0.15,9.5,8.0,54.84,29.9,396.4679311861236,3.8587380000000007,20,,
Ni,0.01,27.5,0.15,9.5,8.5,54.34,29.9,398.2089076396528,3.928238000000001,20,,
Ni,0.01,27.5,0.15,9.5,9.0,53.84,29.9,399.8993886911998,3.9977380000000005,20,,
Ni,0.01,27.5,0.15,9.5,9.5,53.34,29.9,401.5435287208896,4.067238000000001,20,,
Ni,0.01,27.5,0.15,9.5,10.0,52.84,29.9,403.1449418945674,4.136738000000001,20,,
Ni,0.01,27.5,0.15,10.0,0.0,62.34,29.9,341.50080186487764,2.7552380000000003,20,,
Ni,0.01,27.5,0.15,10.0,0.5,61.84,29.9,355.6429374886086,2.8247380000000004,20,,
Ni,0.01,27.5,0.15,10.0,1.0,61.34,29.9,361.50080186487764,2.8942380000000005,20,,
Ni,0.01,27.5,0.15,10.0,1.5,60.84,29.9,365.99569929270945,2.963738,20,,
Ni,0.01,27.5,0.15,10.0,2.0,60.34,29.9,369.78507311233955,3.0332380000000003,20,,
Ni,0.01,27.5,0.15,10.0,2.5,59.84,29.9,373.1235784665614,3.1027380000000004,20,,
Ni,0.01,27.5,0.15,10.0,3.0,59.34,29.9,376.1418180162552,3.172238,20,,
Ni,0.01,27.5,0.15,10.0,3.5,58.84,29.9,378.9173757326171,3.2417380000000002,20,,
Ni,0.01,27.5,0.15,10.0,4.0,58.34,29.9,381.50080186487764,3.3112380000000003,20,,
Ni,0.01,27.5,0.15,10.0,4.5,57.84,29.9,383.9272087360705,3.380738,20,,
Ni,0.01,27.5,0.15,10.0,5.0,57.34,29.9,386.2221614148734,3.4502380000000006,20,,
Ni,0.01,27.5,0.15,10.0,5.5,56.84,29.9,388.40495946311194,3.5197380000000003,20,,
Ni,0.01,27.5,0.15,10.0,6.0,56.34,29.9,390.4905967205412,3.5892380000000004,20,,
Ni,0.01,27.5,0.15,10.0,6.5,55.84,29.9,392.49099700080546,3.6587380000000005,20,,
Ni,0.01,27.5,0.15,10.0,7.0,55.34,29.9,394.4158280861694,3.728238,20,,
Ni,0.01,27.5,0.15,10.0,7.5,54.84,29.9,396.27305761539424,3.7977380000000003,20,,
Ni,0.01,27.5,0.15,10.0,8.0,54.34,29.9,398.06934435980145,3.8672380000000004,20,,
Ni,0.01,27.5,0.15,10.0,8.5,53.84,29.9,399.81032081333063,3.9367380000000005,20,,
Ni,0.01,27.5,0.15,10.0,9.0,53.34,29.9,401.50080186487764,4.006238,20,,
Ni,0.01,27.5,0.15,10.0,9.5,52.84,29.9,403.1449418945674,4.075738,20,,
Ni,0.01,27.5,0.15,10.0,10.0,52.34,29.9,404.74635506824524,4.145238000000001,20,,
Ni,0.01,27.5,0.15,10.5,0.0,61.84,29.9,343.0626556455886,2.7637380000000005,20,,
Ni,0.01,27.5,0.15,10.5,0.5,61.34,29.9,357.20479126931957,2.8332380000000006,20,,
Ni,0.01,27.5,0.15,10.5,1.0,60.84,29.9,363.0626556455886,2.9027380000000003,20,,
Ni,0.01,27.5,0.15,10.5,1.5,60.34,29.9,367.5575530734204,2.9722380000000004,20,,
Ni,0.01,27.5,0.15,10.5,2.0,59.84,29.9,371.3469268930505,3.0417380000000005,20,,
Ni,0.01,27.5,0.15,10.5,2.5,59.34,29.9,374.6854322472724,3.1112380000000006,20,,
Ni,0.01,27.5,0.15,10.5,3.0,58.84,29.9,377.70367179696615,3.1807380000000003,20,,
Ni,0.01,27.5,0.15,10.5,3.5,58.34,29.9,380.47922951332805,3.2502380000000004,20,,
Ni,0.01,27.5,0.15,10.5,4.0,57.84,29.9,383.0626556455886,3.3197380000000005,20,,
Ni,0.01,27.5,0.15,10.5,4.5,57.34,29.9,385.4890625167815,3.3892380000000006,20,,
Ni,0.01,27.5,0.15,10.5,5.0,56.84,29.9,387.7840151955844,3.4587380000000003,20,,
Ni,0.01,27.5,0.15,10.5,5.5,56.34,29.9,389.9668132438229,3.5282380000000004,20,,
Ni,0.01,27.5,0.15,10.5,6.0,55.84,29.9,392.05245050125217,3.5977380000000005,20,,
Ni,0.01,27.5,0.15,10.5,6.5,55.34,29.9,394.05285078151644,3.6672380000000007,20,,
Ni,0.01,27.5,0.15,10.5,7.0,54.84,29.9,395.9776818668804,3.736738000000001,20,,
Ni,0.01,27.5,0.15,10.5,7.5,54.34,29.9,397.8349113961052,3.8062380000000005,20,,
Ni,0.01,27.5,0.15,10.5,8.0,53.84,29.9,399.6311981405124,3.8757380000000006,20,,
Ni,0.01,27.5,0.15,10.5,8.5,53.34,29.9,401.3721745940416,3.9452380000000007,20,,
Ni,0.01,27.5,0.15,10.5,9.0,52.84,29.9,403.0626556455886,4.014738,20,,
Ni,0.01,27.5,0.15,10.5,9.5,52.34,29.9,404.7067956752784,4.084238000000001,20,,
Ni,0.01,27.5,0.15,10.5,10.0,51.84,29.9,406.3082088489562,4.153738000000001,20,,
Ni,0.01,28.0,0.0,9.5,0.0,62.489999999999995,28.0,271.8467318042111,2.793513000000001,20,,
Ni,0.01,28.0,0.0,9.5,0.5,61.989999999999995,28.0,285.98886742794207,2.863013000000001,20,,
Ni,0.01,28.0,0.0,9.5,1.0,61.489999999999995,28.0,291.8467318042111,2.932513000000001,20,,
Ni,0.01,28.0,0.0,9.5,1.5,60.989999999999995,28.0,296.3416292320429,3.0020130000000007,20,,
Ni,0.01,28.0,0.0,9.5,2.0,60.489999999999995,28.0,300.131003051673,3.071513000000001,20,,
Ni,0.01,28.0,0.0,9.5,2.5,59.989999999999995,28.0,303.4695084058949,3.141013000000001,20,,
Ni,0.01,28.0,0.0,9.5,3.0,59.489999999999995,28.0,306.48774795558865,3.2105130000000006,20,,
Ni,0.01,28.0,0.0,9.5,3.5,58.989999999999995,28.0,309.26330567195055,3.2800130000000007,20,,
Ni,0.01,28.0,0.0,9.5,4.0,58.489999999999995,28.0,311.8467318042111,3.349513000000001,20,,
Ni,0.01,28.0,0.0,9.5,4.5,57.989999999999995,28.0,314.27313867540397,3.4190130000000005,20,,
Ni,0.01,28.0,0.0,9.5,5.0,57.489999999999995,28.0,316.5680913542069,3.488513000000001,20,,
Ni,0.01,28.0,0.0,9.5,5.5,56.989999999999995,28.0,318.7508894024454,3.5580130000000008,20,,
Ni,0.01,28.0,0.0,9.5,6.0,56.489999999999995,28.0,320.83652665987466,3.627513000000001,20,,
Ni,0.01,28.0,0.0,9.5,6.5,55.989999999999995,28.0,322.83692694013894,3.697013000000001,20,,
Ni,0.01,28.0,0.0,9.5,7.0,55.489999999999995,28.0,324.7617580255029,3.7665130000000007,20,,
Ni,0.01,28.0,0.0,9.5,7.5,54.989999999999995,28.0,326.6189875547277,3.836013000000001,20,,
